SoilReadingID,SensorID,FieldID,FarmID,RegionID,DateTimeID,MoisturePct,TemperatureC,EC_dS_m,NPKIndex,BatteryPct,CreatedDate
12094,120,45,3,2,2156,5.69,20.74,0.883,61.43,77.95,2025-10-05
12095,106,241,17,3,259,24.5,20.05,1.361,60.55,90.05,2025-07-06
12096,41,387,27,1,2535,10.55,30.08,1.002,52.6,47.06,2025-07-02
12097,191,313,21,1,2036,14.74,17.06,1.074,57.34,39.09,2025-07-30
12098,71,271,18,5,1802,22.68,25.18,1.589,34.6,95.53,2025-07-18
12099,37,58,4,4,411,19.86,24.26,0.316,65.49,62.82,2025-10-23
12100,160,104,7,1,1584,16.51,23.86,1.368,83.91,54.65,2025-07-21
12101,153,266,18,5,2742,26.81,25.84,2.079,79.34,39.39,2025-07-24
12102,209,155,10,1,1713,11.63,22.33,0.201,31.34,71.74,2025-09-09
12103,228,10,1,4,2845,26.35,23.82,1.291,100.0,46.97,2025-10-14
12104,36,21,2,4,1816,16.23,22.68,0.942,100.0,89.09,2025-07-12
12105,175,165,11,2,461,32.21,25.16,1.228,0.32,59.8,2025-08-28
12106,37,58,4,4,490,32.83,24.19,1.115,12.0,70.83,2025-07-03
12107,148,131,9,2,853,24.58,23.67,1.644,68.71,81.31,2025-09-19
12108,160,104,7,1,2487,25.4,29.15,1.168,54.18,77.99,2025-08-06
12109,112,138,9,2,1237,25.29,29.03,1.497,35.61,69.52,2025-09-10
12110,21,411,28,2,582,12.4,25.39,1.526,45.18,38.07,2025-10-18
12111,152,344,23,4,679,17.9,24.65,0.996,36.46,40.83,2025-09-01
12112,104,212,14,4,1066,16.61,27.41,1.831,75.79,54.27,2025-07-19
12113,41,387,27,1,1081,38.03,16.38,0.398,41.44,43.38,2025-09-19
12114,191,313,21,1,617,25.76,23.02,0.914,79.91,44.33,2025-09-07
12115,18,213,15,4,2834,27.69,12.7,1.377,55.54,73.97,2025-09-15
12116,84,163,11,2,176,12.35,17.89,1.196,28.28,49.6,2025-09-01
12117,225,283,19,5,1406,25.56,6.98,2.043,43.05,55.39,2025-09-10
12118,205,4,1,4,1583,24.54,26.05,1.234,62.72,42.24,2025-08-16
12119,71,271,18,5,1020,31.71,22.34,1.136,35.71,40.41,2025-08-12
12120,245,298,20,1,2828,29.89,20.66,1.395,43.58,52.43,2025-09-02
12121,282,309,21,1,2371,32.2,17.72,1.215,59.51,78.25,2025-10-03
12122,239,297,20,1,894,18.47,24.52,1.588,32.85,57.99,2025-10-02
12123,256,195,13,5,1625,26.2,20.05,1.76,29.87,58.8,2025-07-05
12124,178,63,4,4,2015,36.3,30.72,1.039,86.56,60.63,2025-07-21
12125,288,43,3,2,1251,34.51,25.58,1.276,25.96,53.6,2025-08-12
12126,32,199,13,5,222,23.38,23.42,0.05,40.09,35.71,2025-09-23
12127,109,380,26,3,703,20.76,31.71,1.038,61.05,40.46,2025-07-05
12128,289,345,23,4,1929,23.61,18.7,0.669,66.12,89.72,2025-08-12
12129,130,187,12,3,1603,22.38,20.98,2.217,74.71,36.41,2025-10-15
12130,112,138,9,2,94,24.98,27.37,1.284,51.38,57.01,2025-10-14
12131,54,244,17,3,980,21.82,9.45,0.975,51.57,60.53,2025-07-20
12132,245,298,20,1,2794,26.99,24.2,0.021,36.43,36.45,2025-09-16
12133,219,164,11,2,1940,20.99,14.21,1.033,51.0,91.39,2025-07-19
12134,16,287,19,5,1686,26.41,21.84,1.466,81.56,33.65,2025-10-07
12135,59,217,15,4,1299,29.76,25.87,0.497,38.76,47.44,2025-07-14
12136,26,88,6,1,1969,29.88,18.22,1.877,56.48,79.28,2025-10-05
12137,134,103,7,1,2585,16.01,11.58,2.212,56.54,62.19,2025-08-27
12138,279,167,11,2,112,15.45,33.49,1.471,32.42,84.8,2025-09-02
12139,120,45,3,2,1854,24.04,19.42,1.535,78.7,93.62,2025-07-19
12140,9,382,26,3,2491,23.79,21.46,0.793,54.47,66.07,2025-09-30
12141,293,346,23,4,2087,14.74,31.93,0.397,53.22,63.75,2025-10-04
12142,263,227,16,5,1744,22.63,30.05,0.971,41.42,41.98,2025-08-24
12143,204,47,3,2,1775,29.61,13.58,0.422,70.55,56.94,2025-10-16
12144,225,283,19,5,1978,17.67,24.96,2.003,49.01,58.74,2025-08-14
12145,10,424,29,1,784,22.4,27.02,0.452,72.1,62.03,2025-07-08
12146,7,201,13,5,1554,5.0,22.03,0.921,73.15,79.98,2025-10-25
12147,14,144,10,1,1549,16.7,19.99,0.981,59.55,75.77,2025-07-26
12148,92,176,12,3,1399,36.06,16.88,1.44,74.6,52.79,2025-09-22
12149,139,396,27,1,116,22.69,26.62,0.517,100.0,72.18,2025-10-17
12150,174,160,11,2,2046,25.56,22.07,0.728,93.14,55.01,2025-09-08
12151,220,59,4,4,175,6.91,16.64,1.793,54.2,95.36,2025-07-18
12152,210,299,20,1,2207,18.32,11.65,0.698,52.34,45.65,2025-07-04
12153,90,428,29,1,1312,11.73,12.76,0.228,42.32,75.98,2025-09-11
12154,138,29,2,4,1699,25.35,17.57,1.392,63.82,78.42,2025-09-30
12155,245,298,20,1,1438,9.53,16.65,1.248,46.35,67.9,2025-08-14
12156,188,96,6,1,1062,16.69,22.22,1.117,39.7,96.19,2025-08-18
12157,236,361,25,2,2224,22.24,25.27,0.645,68.73,56.54,2025-09-18
12158,276,121,8,4,1309,20.28,4.77,1.28,56.78,39.06,2025-07-08
12159,109,380,26,3,1485,24.99,30.08,1.024,60.18,89.33,2025-10-19
12160,300,33,3,2,1730,24.49,17.42,0.768,46.88,55.57,2025-08-07
12161,280,403,28,2,275,26.89,27.96,0.765,54.52,78.47,2025-08-06
12162,9,382,26,3,1277,27.12,16.63,1.747,35.54,42.78,2025-07-15
12163,32,199,13,5,1754,28.15,15.24,1.608,47.11,83.44,2025-09-01
12164,189,152,10,1,486,14.76,24.52,1.051,66.71,80.78,2025-08-16
12165,274,48,4,4,2831,19.12,13.94,0.947,70.84,79.52,2025-07-08
12166,295,74,5,1,332,18.02,10.5,2.482,53.34,91.03,2025-10-24
12167,122,234,16,5,40,28.46,16.11,1.196,23.01,83.55,2025-07-06
12168,9,382,26,3,853,18.54,26.29,2.547,33.29,96.72,2025-08-21
12169,180,100,7,1,2674,27.76,28.31,1.674,66.38,77.85,2025-10-11
12170,102,17,2,4,2531,27.02,27.81,1.079,46.2,91.46,2025-08-24
12171,148,131,9,2,2691,17.72,23.8,0.879,44.12,79.71,2025-10-14
12172,223,269,18,5,945,31.27,18.88,0.474,24.18,82.45,2025-07-01
12173,259,128,9,2,2345,28.54,34.61,2.578,25.65,30.54,2025-07-29
12174,255,67,5,1,39,17.53,15.77,0.252,63.11,71.09,2025-10-06
12175,251,123,8,4,1598,29.56,10.58,0.759,62.12,96.6,2025-10-23
12176,204,47,3,2,1514,23.93,19.12,1.994,43.26,48.54,2025-07-23
12177,239,297,20,1,2256,23.92,23.17,0.863,72.37,64.1,2025-09-07
12178,178,63,4,4,1422,13.52,18.97,1.603,39.97,51.78,2025-10-09
12179,174,160,11,2,1400,16.72,27.22,1.04,42.98,88.96,2025-10-16
12180,128,5,1,4,1332,30.78,19.96,0.813,37.83,63.55,2025-09-17
12181,189,152,10,1,1506,38.93,21.3,0.241,94.75,90.73,2025-09-20
12182,287,350,24,4,226,14.26,33.78,1.265,44.91,48.04,2025-10-27
12183,295,74,5,1,225,27.96,24.0,0.891,78.95,80.72,2025-10-11
12184,102,17,2,4,2367,15.81,10.68,0.261,47.77,30.33,2025-10-27
12185,300,33,3,2,278,27.93,20.24,1.59,77.95,97.36,2025-08-23
12186,290,378,26,3,846,21.56,25.64,1.182,26.06,30.67,2025-07-30
12187,95,55,4,4,1604,19.05,17.01,1.251,32.47,82.37,2025-09-27
12188,274,48,4,4,166,33.08,27.59,0.988,70.4,51.11,2025-08-17
12189,267,109,7,1,255,34.5,34.68,1.658,21.8,86.48,2025-09-09
12190,196,406,28,2,1288,29.84,31.36,1.318,46.43,78.41,2025-10-27
12191,76,337,23,4,728,31.22,29.99,0.953,54.99,80.77,2025-10-22
12192,25,191,13,5,816,33.94,29.08,0.675,33.34,37.42,2025-08-03
12193,76,337,23,4,2368,28.09,24.74,1.049,61.15,63.49,2025-10-09
12194,72,32,3,2,2484,32.84,27.58,2.538,73.79,38.62,2025-09-02
12195,225,283,19,5,139,16.48,18.97,1.025,68.4,61.97,2025-10-06
12196,261,268,18,5,2778,33.32,10.78,1.337,62.22,59.72,2025-10-07
12197,82,197,13,5,423,31.1,24.67,0.148,21.31,92.51,2025-07-01
12198,203,124,8,4,684,20.45,11.29,1.603,65.09,93.62,2025-08-18
12199,205,4,1,4,807,39.4,33.09,1.824,81.4,47.58,2025-10-02
12200,87,140,9,2,1037,21.42,21.27,2.085,71.3,32.16,2025-09-28
12201,73,372,26,3,2,30.21,20.15,1.479,73.93,56.6,2025-09-11
12202,25,191,13,5,1871,12.95,20.49,1.588,62.49,41.41,2025-07-26
12203,12,251,17,3,2381,22.12,19.98,1.317,52.59,46.98,2025-07-04
12204,137,388,27,1,1553,37.11,30.9,1.468,57.66,47.13,2025-08-21
12205,169,312,21,1,762,12.94,17.6,0.689,54.31,31.03,2025-08-02
12206,8,384,26,3,1718,22.23,22.32,0.537,65.39,85.8,2025-10-24
12207,109,380,26,3,2665,25.57,27.52,0.887,77.01,70.66,2025-10-07
12208,182,355,25,2,1731,17.12,14.46,1.915,22.46,49.54,2025-07-23
12209,2,295,20,1,2600,15.33,17.54,1.409,49.23,66.27,2025-07-28
12210,229,438,30,2,275,16.39,22.62,0.854,77.97,66.31,2025-08-30
12211,106,241,17,3,1814,5.98,20.64,1.416,78.56,60.46,2025-07-26
12212,32,199,13,5,2500,20.44,14.36,0.494,66.59,90.74,2025-09-03
12213,164,3,1,4,1047,29.04,11.84,0.31,59.01,95.43,2025-07-25
12214,98,419,29,1,2302,13.1,28.84,1.264,41.75,80.17,2025-09-28
12215,237,158,10,1,1630,18.46,17.39,1.528,30.04,32.06,2025-09-02
12216,234,116,8,4,226,18.06,29.99,1.669,57.53,36.41,2025-09-15
12217,32,199,13,5,622,32.35,30.6,0.043,65.87,74.92,2025-07-29
12218,130,187,12,3,689,22.31,28.05,0.005,57.82,35.8,2025-07-12
12219,169,312,21,1,1833,26.9,23.59,2.027,71.73,39.46,2025-07-22
12220,108,376,26,3,1520,30.91,13.87,1.582,63.39,31.04,2025-09-26
12221,154,415,28,2,1252,18.03,20.05,0.617,51.45,84.78,2025-07-19
12222,14,144,10,1,2390,18.04,19.52,0.664,60.7,47.62,2025-08-04
12223,122,234,16,5,2427,31.43,19.95,1.216,32.68,76.93,2025-09-16
12224,199,413,28,2,1759,30.79,18.89,0.692,55.59,78.39,2025-08-08
12225,182,355,25,2,2688,22.16,27.63,0.606,80.08,66.4,2025-08-29
12226,259,128,9,2,1250,26.14,26.82,1.979,36.02,87.68,2025-08-28
12227,264,397,28,2,323,16.22,25.57,1.291,51.97,91.61,2025-09-10
12228,96,353,24,4,1485,24.56,25.99,0.289,74.55,44.57,2025-10-24
12229,54,244,17,3,1062,11.98,19.21,1.477,72.0,89.15,2025-07-23
12230,30,285,19,5,2868,21.96,13.64,0.322,77.02,40.61,2025-08-04
12231,100,42,3,2,838,21.65,28.8,0.387,20.66,33.15,2025-08-21
12232,177,23,2,4,2343,25.47,22.96,0.602,59.49,90.03,2025-08-16
12233,265,391,27,1,12,20.87,17.22,0.458,40.86,96.07,2025-07-25
12234,15,238,16,5,61,16.78,30.38,1.666,37.96,36.87,2025-08-02
12235,155,305,20,1,2127,29.07,29.31,1.613,52.33,96.6,2025-07-12
12236,96,353,24,4,956,22.56,20.17,0.524,44.79,92.52,2025-10-28
12237,209,155,10,1,1317,17.68,15.14,1.457,45.26,41.71,2025-09-13
12238,214,52,4,4,687,21.53,32.27,0.963,50.0,84.28,2025-07-17
12239,105,233,16,5,1665,14.83,22.19,1.385,20.43,51.74,2025-10-27
12240,216,98,7,1,656,33.65,31.55,1.805,44.93,98.55,2025-07-31
12241,191,313,21,1,2263,21.3,22.61,0.466,51.59,35.03,2025-10-12
12242,64,280,19,5,2286,23.01,14.77,1.04,56.95,30.64,2025-10-03
12243,142,219,15,4,2741,22.89,27.0,0.807,63.59,95.56,2025-10-16
12244,243,127,9,2,1067,27.8,31.07,0.411,29.43,39.99,2025-10-06
12245,74,282,19,5,465,35.22,33.41,0.926,68.75,38.84,2025-10-11
12246,263,227,16,5,1977,17.8,19.17,1.574,84.53,30.46,2025-09-27
12247,237,158,10,1,1629,23.53,19.43,0.299,44.71,66.64,2025-10-05
12248,209,155,10,1,2832,20.3,31.08,0.774,62.52,85.66,2025-09-12
12249,219,164,11,2,1309,23.24,26.52,2.023,94.27,79.46,2025-10-22
12250,165,286,19,5,1937,26.06,18.78,0.758,74.65,67.3,2025-09-24
12251,107,122,8,4,2749,26.24,35.12,0.39,78.02,30.48,2025-09-19
12252,115,136,9,2,2061,18.66,23.64,1.44,57.44,33.24,2025-08-23
12253,141,314,21,1,949,20.43,20.31,1.07,48.14,51.75,2025-08-09
12254,105,233,16,5,192,36.02,21.9,1.135,50.52,35.39,2025-10-10
12255,293,346,23,4,2630,22.88,33.5,0.726,99.4,59.43,2025-10-01
12256,47,198,13,5,658,19.37,21.44,0.881,70.86,66.24,2025-09-26
12257,264,397,28,2,527,32.46,26.75,0.792,25.93,83.49,2025-07-14
12258,208,31,3,2,179,30.62,17.58,0.587,35.66,41.64,2025-10-11
12259,117,300,20,1,1381,30.43,37.58,0.99,70.26,63.27,2025-10-07
12260,236,361,25,2,1792,19.28,31.71,1.415,84.48,73.6,2025-09-24
12261,107,122,8,4,659,23.83,26.19,1.575,66.49,31.46,2025-10-17
12262,2,295,20,1,2345,18.37,27.68,0.984,60.6,36.86,2025-10-07
12263,27,442,30,2,2494,23.38,4.0,1.012,84.32,45.61,2025-08-19
12264,200,117,8,4,1469,17.8,21.72,0.286,61.19,77.67,2025-08-06
12265,18,213,15,4,2369,5.0,25.99,0.529,48.61,35.83,2025-07-16
12266,135,256,17,3,2061,28.55,20.77,0.194,65.61,69.42,2025-10-12
12267,226,279,19,5,787,18.51,22.29,0.566,26.07,63.11,2025-07-24
12268,268,194,13,5,1033,14.87,20.3,1.89,72.75,50.51,2025-08-23
12269,253,64,4,4,1646,22.3,27.8,0.524,80.81,35.53,2025-08-21
12270,119,27,2,4,511,29.12,30.85,1.272,40.85,61.12,2025-10-09
12271,277,247,17,3,156,22.45,11.87,0.514,44.61,58.3,2025-10-25
12272,101,365,25,2,1382,21.37,17.69,0.728,49.04,86.45,2025-09-09
12273,213,404,28,2,2083,21.01,25.24,0.648,54.14,32.02,2025-10-14
12274,32,199,13,5,2649,19.95,14.59,1.314,42.91,78.82,2025-08-18
12275,157,273,19,5,979,25.5,21.34,0.515,53.21,45.94,2025-07-20
12276,86,367,26,3,1122,21.88,18.22,0.74,70.63,59.01,2025-10-14
12277,98,419,29,1,2681,21.81,32.7,0.034,74.29,89.43,2025-07-21
12278,207,184,12,3,2124,31.76,18.87,1.624,45.31,39.5,2025-07-18
12279,188,96,6,1,1300,33.61,15.66,2.937,64.53,88.11,2025-09-17
12280,25,191,13,5,1777,19.28,19.36,1.845,37.97,54.48,2025-08-06
12281,198,318,22,1,2345,18.57,27.63,0.942,32.47,89.16,2025-09-10
12282,276,121,8,4,2188,27.85,25.44,0.426,69.85,34.26,2025-10-28
12283,300,33,3,2,2496,17.75,26.62,1.778,76.28,51.93,2025-08-12
12284,296,317,22,1,425,6.03,24.61,1.571,50.3,33.85,2025-09-24
12285,5,202,13,5,2607,16.09,28.12,0.795,40.96,57.37,2025-08-29
12286,182,355,25,2,1251,22.3,11.8,1.254,60.65,71.29,2025-08-08
12287,241,248,17,3,101,19.9,25.88,0.498,56.28,84.56,2025-09-28
12288,220,59,4,4,1910,25.09,27.9,1.144,58.54,84.21,2025-07-10
12289,24,408,28,2,759,26.4,28.82,1.065,72.86,64.97,2025-07-12
12290,258,207,14,4,2538,23.5,26.34,1.247,42.86,73.35,2025-07-26
12291,17,166,11,2,1899,33.47,11.16,1.006,38.88,68.89,2025-09-17
12292,283,223,15,4,2759,33.86,31.78,1.924,76.45,92.03,2025-08-06
12293,205,4,1,4,2263,39.03,19.83,0.659,42.18,77.23,2025-08-12
12294,251,123,8,4,1301,26.34,15.27,2.216,63.44,57.53,2025-10-16
12295,248,34,3,2,2417,15.91,15.32,1.857,52.15,51.64,2025-08-11
12296,93,62,4,4,311,18.52,18.17,1.174,67.93,52.93,2025-09-28
12297,184,398,28,2,2016,40.71,16.01,0.706,59.25,38.68,2025-10-12
12298,173,86,6,1,367,20.58,11.63,0.851,53.01,57.73,2025-07-02
12299,230,129,9,2,275,16.39,22.64,0.881,43.48,86.34,2025-07-20
12300,12,251,17,3,2267,30.15,14.25,0.643,42.31,81.81,2025-10-05
12301,38,370,26,3,129,13.96,15.83,0.111,52.36,31.63,2025-09-07
12302,119,27,2,4,2355,35.42,10.44,1.488,46.97,38.27,2025-10-26
12303,30,285,19,5,2464,23.03,16.97,1.144,61.47,44.22,2025-07-09
12304,194,308,21,1,2793,27.79,27.44,1.107,50.28,35.61,2025-10-24
12305,172,51,4,4,2212,36.34,27.27,1.054,28.31,98.05,2025-10-08
12306,252,221,15,4,143,21.33,19.11,0.487,58.34,66.92,2025-08-21
12307,47,198,13,5,1969,27.45,27.99,0.068,42.75,79.37,2025-09-02
12308,240,296,20,1,1424,34.44,22.85,1.51,61.4,72.0,2025-07-15
12309,20,293,20,1,2707,18.94,8.18,1.504,74.84,70.12,2025-09-03
12310,108,376,26,3,2205,23.54,20.37,0.096,52.71,90.56,2025-07-25
12311,241,248,17,3,7,19.98,25.28,0.683,34.79,33.01,2025-08-10
12312,232,79,5,1,707,11.26,11.36,0.378,46.13,58.86,2025-10-17
12313,105,233,16,5,1732,26.75,16.24,1.172,40.6,91.6,2025-07-20
12314,163,9,1,4,819,32.58,17.96,1.373,71.4,85.33,2025-09-24
12315,188,96,6,1,414,27.62,31.22,0.865,72.03,31.23,2025-10-10
12316,28,399,28,2,838,26.28,26.2,0.345,55.9,48.87,2025-08-17
12317,290,378,26,3,448,20.68,12.44,1.68,44.78,98.49,2025-09-12
12318,103,275,19,5,1177,18.21,17.87,1.958,48.44,84.46,2025-09-19
12319,299,153,10,1,1316,14.38,9.74,0.894,67.78,64.88,2025-09-15
12320,22,204,13,5,2046,15.76,38.6,1.07,44.15,99.12,2025-07-30
12321,56,8,1,4,790,8.53,16.24,1.434,87.61,82.64,2025-10-16
12322,203,124,8,4,514,22.55,25.27,1.52,43.98,60.02,2025-10-23
12323,86,367,26,3,2719,14.84,20.02,1.67,77.27,62.82,2025-10-27
12324,271,357,25,2,894,16.83,14.35,1.186,35.53,66.7,2025-10-10
12325,284,214,15,4,1253,32.44,11.55,0.735,69.06,59.34,2025-09-05
12326,117,300,20,1,1011,36.81,16.51,1.036,25.24,66.01,2025-10-17
12327,136,145,10,1,1351,40.58,7.11,1.145,45.75,52.46,2025-10-09
12328,192,30,2,4,488,26.01,25.28,1.334,55.96,55.0,2025-08-09
12329,181,70,5,1,2038,20.67,23.35,1.623,55.78,73.88,2025-09-03
12330,115,136,9,2,1514,22.39,12.95,0.697,66.0,86.22,2025-07-18
12331,253,64,4,4,465,20.68,20.29,0.279,76.61,80.84,2025-08-03
12332,191,313,21,1,1265,25.05,18.09,1.27,46.24,92.17,2025-10-18
12333,20,293,20,1,2472,31.18,19.41,1.455,66.45,94.24,2025-10-10
12334,45,320,22,1,22,42.77,14.77,1.502,32.49,82.15,2025-07-20
12335,46,180,12,3,1720,16.29,15.99,1.325,48.87,84.82,2025-09-13
12336,83,390,27,1,792,17.09,21.78,0.746,35.08,96.01,2025-10-19
12337,141,314,21,1,1554,15.14,28.21,0.706,57.03,62.82,2025-07-02
12338,273,60,4,4,361,20.77,20.58,0.793,50.21,66.05,2025-08-24
12339,170,402,28,2,302,21.78,22.18,1.427,47.89,76.98,2025-09-21
12340,92,176,12,3,58,29.05,21.94,1.397,69.49,68.7,2025-09-07
12341,46,180,12,3,1496,27.07,35.21,1.517,37.78,55.42,2025-07-01
12342,7,201,13,5,1389,18.17,29.82,0.944,57.96,49.35,2025-10-09
12343,250,277,19,5,1904,13.05,26.42,1.494,61.65,68.66,2025-07-15
12344,110,240,17,3,183,22.12,20.75,0.586,51.65,96.05,2025-07-02
12345,131,13,1,4,1617,12.94,38.34,0.545,39.55,47.81,2025-10-28
12346,211,95,6,1,2589,30.44,21.24,1.257,38.1,49.59,2025-10-16
12347,255,67,5,1,1152,21.84,16.18,1.435,68.62,47.19,2025-07-25
12348,84,163,11,2,2408,43.8,12.49,1.075,62.47,56.83,2025-07-14
12349,245,298,20,1,2407,35.35,21.14,0.335,57.83,38.53,2025-08-27
12350,205,4,1,4,778,21.95,15.42,1.309,43.13,89.29,2025-09-17
12351,231,340,23,4,2095,31.48,26.62,1.156,55.43,98.8,2025-08-26
12352,174,160,11,2,1571,12.74,15.55,2.14,57.66,54.15,2025-10-22
12353,63,196,13,5,1383,32.88,26.08,0.606,69.08,71.87,2025-09-10
12354,145,83,6,1,1523,36.91,22.05,0.772,49.72,76.88,2025-07-26
12355,252,221,15,4,422,22.89,21.24,1.909,42.24,43.47,2025-08-31
12356,110,240,17,3,2486,13.74,20.87,1.392,52.03,38.0,2025-07-02
12357,124,441,30,2,1641,24.73,27.97,2.295,53.66,49.71,2025-10-13
12358,278,325,22,1,648,24.12,22.05,2.075,27.32,44.96,2025-10-19
12359,199,413,28,2,296,35.98,11.94,0.442,51.11,91.81,2025-09-07
12360,191,313,21,1,2285,27.21,29.16,2.703,69.71,39.13,2025-08-03
12361,99,130,9,2,425,20.32,31.59,1.296,39.5,59.07,2025-07-10
12362,241,248,17,3,169,16.81,17.39,1.112,11.11,57.97,2025-08-15
12363,233,46,3,2,1990,32.97,23.68,0.653,40.94,87.66,2025-07-05
12364,251,123,8,4,1761,25.15,25.51,1.118,56.76,73.39,2025-07-21
12365,193,259,18,5,1826,29.82,20.01,1.49,90.7,30.91,2025-10-05
12366,142,219,15,4,684,13.39,23.49,1.161,56.86,61.7,2025-10-06
12367,32,199,13,5,2857,28.65,26.65,1.479,34.17,67.48,2025-07-08
12368,181,70,5,1,1344,38.26,32.13,0.281,75.57,41.23,2025-09-01
12369,288,43,3,2,1645,41.37,14.25,2.195,62.17,73.27,2025-09-07
12370,163,9,1,4,589,30.56,21.55,1.197,42.89,39.54,2025-08-15
12371,212,349,24,4,591,22.59,12.0,1.634,31.16,61.56,2025-08-28
12372,136,145,10,1,2826,39.01,26.69,0.464,46.92,68.14,2025-08-27
12373,183,183,12,3,58,22.69,17.35,1.172,45.85,76.1,2025-08-17
12374,39,40,3,2,2475,24.01,12.15,2.141,51.77,51.03,2025-09-04
12375,237,158,10,1,200,15.85,17.06,1.565,57.7,89.62,2025-08-24
12376,29,405,28,2,994,30.04,25.69,0.945,77.63,30.55,2025-10-17
12377,9,382,26,3,2789,38.38,25.55,0.564,95.6,92.94,2025-08-04
12378,47,198,13,5,186,22.33,10.22,0.252,45.36,54.03,2025-07-28
12379,300,33,3,2,758,18.03,13.86,0.03,47.18,80.67,2025-10-19
12380,150,99,7,1,2173,25.23,26.39,2.078,91.69,78.96,2025-07-05
12381,300,33,3,2,430,34.74,29.01,1.137,45.51,91.21,2025-09-30
12382,219,164,11,2,2791,12.73,14.22,1.121,40.92,41.53,2025-07-21
12383,25,191,13,5,2411,32.27,26.03,1.6,58.26,30.12,2025-07-31
12384,96,353,24,4,1254,28.94,26.24,1.672,44.24,53.36,2025-07-05
12385,156,106,7,1,1204,20.06,13.61,0.537,15.16,36.02,2025-08-10
12386,106,241,17,3,1100,22.24,24.33,1.853,43.87,67.61,2025-08-19
12387,193,259,18,5,2474,29.42,23.54,1.175,78.87,91.77,2025-10-02
12388,247,236,16,5,1837,15.6,28.01,0.338,28.88,64.97,2025-08-14
12389,126,12,1,4,941,23.89,20.65,0.168,52.05,79.23,2025-07-07
12390,131,13,1,4,1032,25.02,22.37,1.218,49.67,91.75,2025-09-14
12391,224,311,21,1,1150,24.4,25.27,0.566,53.65,90.91,2025-07-01
12392,96,353,24,4,133,28.08,22.76,0.973,58.23,75.01,2025-09-08
12393,296,317,22,1,1892,35.24,26.84,1.315,100.0,58.84,2025-10-09
12394,247,236,16,5,2577,31.91,25.53,1.323,86.53,58.12,2025-10-14
12395,299,153,10,1,1202,22.02,26.38,1.73,54.78,77.45,2025-07-01
12396,285,341,23,4,1028,15.59,23.88,1.35,66.59,52.72,2025-09-12
12397,257,178,12,3,1509,34.1,12.0,0.941,51.88,98.03,2025-07-02
12398,115,136,9,2,429,19.55,28.51,0.461,41.07,59.29,2025-08-01
12399,260,303,20,1,984,23.32,22.11,0.735,91.34,94.24,2025-07-16
12400,36,21,2,4,2087,21.32,25.67,0.707,29.33,91.69,2025-07-26
12401,69,218,15,4,1002,15.85,31.66,1.017,50.82,99.62,2025-08-02
12402,288,43,3,2,1162,7.13,20.28,0.71,40.01,30.11,2025-08-04
12403,31,401,28,2,941,15.34,13.57,1.723,38.88,59.35,2025-09-04
12404,182,355,25,2,296,28.15,27.09,0.512,49.27,97.13,2025-07-31
12405,53,431,30,2,830,27.17,26.26,0.979,51.34,34.85,2025-08-22
12406,257,178,12,3,907,18.4,11.34,1.025,56.96,84.51,2025-08-23
12407,296,317,22,1,2454,20.14,22.79,1.235,49.25,95.35,2025-07-30
12408,82,197,13,5,2551,12.9,22.83,1.297,54.0,54.26,2025-10-22
12409,266,250,17,3,2030,22.08,25.53,0.902,85.86,91.29,2025-09-26
12410,174,160,11,2,2308,29.94,26.11,1.431,60.86,83.59,2025-09-12
12411,283,223,15,4,739,8.6,16.68,1.934,65.3,36.72,2025-07-24
12412,35,211,14,4,1413,31.6,12.04,1.152,26.22,64.24,2025-09-03
12413,166,171,11,2,2119,29.3,24.43,0.7,72.11,44.1,2025-07-18
12414,93,62,4,4,1020,9.38,27.73,2.193,35.65,61.62,2025-07-19
12415,121,50,4,4,128,28.17,14.5,0.938,30.57,82.81,2025-07-13
12416,274,48,4,4,998,8.98,22.62,0.957,62.88,64.26,2025-07-21
12417,215,37,3,2,2504,18.16,18.67,1.445,89.35,59.05,2025-07-04
12418,264,397,28,2,718,22.53,14.4,1.361,64.07,43.44,2025-08-23
12419,22,204,13,5,2240,32.27,21.14,0.247,74.63,31.03,2025-08-01
12420,276,121,8,4,2049,31.31,19.39,1.319,56.46,59.59,2025-07-26
12421,274,48,4,4,849,14.1,18.38,0.819,48.36,89.62,2025-07-22
12422,43,156,10,1,1997,19.57,27.84,2.25,68.32,61.61,2025-08-28
12423,130,187,12,3,2202,18.67,24.68,1.77,89.63,41.97,2025-10-18
12424,46,180,12,3,761,26.33,19.81,1.145,61.52,32.49,2025-09-15
12425,176,366,25,2,561,29.24,12.95,1.169,25.54,65.17,2025-09-15
12426,185,200,13,5,962,32.8,25.12,0.351,76.04,53.21,2025-07-29
12427,291,323,22,1,1483,33.59,21.08,1.921,45.31,76.53,2025-10-24
12428,188,96,6,1,2060,15.97,22.96,1.213,32.73,93.68,2025-07-27
12429,39,40,3,2,499,15.51,20.75,0.619,50.07,67.75,2025-07-02
12430,170,402,28,2,2808,31.61,18.05,0.944,62.2,47.4,2025-08-31
12431,200,117,8,4,2099,27.02,25.37,1.551,25.77,38.56,2025-09-18
12432,59,217,15,4,1908,28.07,23.92,1.17,51.92,49.63,2025-08-29
12433,245,298,20,1,1620,28.3,19.18,1.067,72.65,59.71,2025-07-30
12434,167,392,27,1,2022,20.0,13.99,2.071,66.44,70.19,2025-08-31
12435,177,23,2,4,1270,37.84,22.38,0.686,36.92,59.76,2025-08-27
