YieldRecordID,FieldID,FarmID,RegionID,CropID,SeasonID,DateTimeID,AreaHectares,YieldTonnes,YieldPerHectare,MoisturePct,Grade,CreatedDate
10131,363,25,2,1,1,103,9.05,4.343,0.48,9.71,B,2025-10-17
10132,28,2,4,4,1,1891,5.16,4.892,0.948,10.39,A,2025-10-04
10133,258,18,5,6,3,1519,1.12,3.943,3.521,13.68,A,2025-08-28
10134,407,28,2,6,1,373,6.01,2.366,0.394,15.58,A,2025-09-06
10135,419,29,1,5,2,2072,7.3,5.633,0.772,11.97,A,2025-08-01
10136,23,2,4,8,3,1386,2.85,3.443,1.208,15.44,A,2025-07-22
10137,397,28,2,2,1,95,10.11,4.856,0.48,8.89,A,2025-09-08
10138,93,6,1,2,1,359,9.85,3.589,0.364,8.4,A,2025-10-03
10139,319,22,1,2,3,1695,2.98,8.807,2.955,6.0,A,2025-07-02
10140,185,12,3,3,1,1561,8.29,1.949,0.235,16.12,C,2025-08-28
10141,108,7,1,7,3,2726,3.16,3.187,1.009,13.61,B,2025-09-22
10142,87,6,1,7,3,734,8.78,8.883,1.012,11.4,B,2025-08-24
10143,385,26,3,7,1,2475,4.45,5.182,1.164,14.41,A,2025-07-21
10144,238,16,5,4,3,1343,8.79,4.857,0.553,13.6,B,2025-10-22
10145,350,24,4,4,2,1200,8.33,1.616,0.194,10.32,B,2025-10-14
10146,329,23,4,3,2,1373,2.34,4.678,1.999,18.36,A,2025-10-05
10147,12,1,4,1,2,366,11.6,5.023,0.433,15.48,B,2025-07-01
10148,292,20,1,7,2,1591,8.56,1.479,0.173,14.66,A,2025-08-14
10149,97,6,1,5,3,872,1.69,2.722,1.611,9.56,B,2025-10-11
10150,24,2,4,7,1,1941,9.72,1.619,0.167,18.64,A,2025-10-16
10151,132,9,2,2,1,2859,5.42,11.862,2.189,10.74,A,2025-10-14
10152,190,13,5,1,1,885,3.55,12.656,3.565,11.89,C,2025-07-22
10153,144,10,1,2,1,1970,9.72,5.526,0.569,8.67,A,2025-09-01
10154,2,1,4,8,2,645,9.57,6.043,0.631,9.23,C,2025-08-07
10155,180,12,3,6,1,1928,6.42,5.636,0.878,13.95,B,2025-10-14
10156,277,19,5,6,3,2528,2.38,2.589,1.088,12.29,B,2025-08-24
10157,52,4,4,1,3,1398,3.36,10.036,2.987,11.22,B,2025-07-09
10158,10,1,4,2,1,1046,1.42,2.83,1.993,14.11,B,2025-09-18
10159,257,18,5,8,1,1942,3.38,3.106,0.919,13.05,A,2025-08-31
10160,161,11,2,2,3,1372,6.24,6.596,1.057,8.08,B,2025-09-04
10161,364,25,2,3,2,2129,8.91,4.475,0.502,10.27,A,2025-09-04
10162,210,14,4,3,3,306,3.07,2.478,0.807,12.31,B,2025-08-23
10163,55,4,4,5,3,1285,9.98,5.036,0.505,18.06,B,2025-07-27
10164,83,6,1,5,3,2342,9.1,2.789,0.306,15.34,A,2025-10-25
10165,277,19,5,8,1,1419,4.83,15.867,3.285,9.13,B,2025-07-24
10166,248,17,3,2,3,15,5.1,2.239,0.439,13.79,A,2025-07-08
10167,142,10,1,5,2,164,8.67,7.632,0.88,10.66,A,2025-10-08
10168,288,19,5,2,2,2706,9.43,8.396,0.89,8.21,C,2025-08-23
10169,392,27,1,3,1,71,6.54,8.665,1.325,16.08,B,2025-08-07
10170,177,12,3,2,2,2426,11.31,5.663,0.501,13.0,B,2025-08-26
10171,149,10,1,3,1,648,8.22,8.26,1.005,6.93,B,2025-09-13
10172,377,26,3,1,1,2316,7.69,5.669,0.737,8.97,A,2025-10-03
10173,358,25,2,5,1,2878,11.46,3.957,0.345,12.32,B,2025-07-24
10174,127,9,2,2,2,1022,3.34,2.317,0.694,12.4,A,2025-08-05
10175,199,13,5,2,2,259,9.93,2.376,0.239,15.2,C,2025-09-21
10176,415,28,2,7,2,1353,10.14,5.437,0.536,11.86,B,2025-09-17
10177,229,16,5,8,1,279,7.8,4.31,0.553,9.76,B,2025-08-01
10178,351,24,4,4,2,2704,1.14,3.7,3.246,17.99,A,2025-10-10
10179,308,21,1,2,3,2351,5.9,9.653,1.636,16.07,B,2025-08-01
10180,29,2,4,4,2,1214,4.96,13.136,2.648,13.32,A,2025-09-27
10181,256,17,3,2,3,2772,2.65,2.947,1.112,10.04,B,2025-08-26
10182,256,17,3,1,3,815,9.22,9.385,1.018,15.04,B,2025-10-17
10183,381,26,3,1,3,1788,6.88,9.575,1.392,8.03,A,2025-08-30
10184,420,29,1,2,1,1473,9.06,7.751,0.856,10.72,B,2025-07-27
10185,69,5,1,4,3,2833,5.38,7.159,1.331,15.43,A,2025-09-18
10186,438,30,2,5,1,381,6.32,7.809,1.236,15.44,A,2025-09-14
10187,83,6,1,3,2,661,2.25,7.922,3.521,15.69,A,2025-08-26
10188,356,25,2,2,3,550,1.77,6.061,3.424,9.1,C,2025-09-16
10189,132,9,2,7,2,823,0.86,5.53,6.43,12.38,B,2025-08-18
10190,190,13,5,2,3,685,9.73,1.281,0.132,8.6,A,2025-09-13
10191,87,6,1,5,3,1165,4.58,6.039,1.319,10.12,C,2025-10-20
10192,179,12,3,5,2,1879,0.61,6.802,11.151,17.11,B,2025-09-15
10193,68,5,1,8,3,1048,2.28,7.668,3.363,12.34,B,2025-07-05
10194,245,17,3,8,2,152,6.71,7.877,1.174,10.94,A,2025-08-11
10195,106,7,1,1,2,1984,11.59,3.099,0.267,9.37,C,2025-09-17
10196,72,5,1,6,3,1242,4.72,3.345,0.709,11.65,C,2025-09-04
10197,189,13,5,7,1,2183,6.43,1.663,0.259,7.4,A,2025-07-07
10198,188,13,5,4,2,1442,7.7,10.876,1.412,11.77,A,2025-09-11
10199,400,28,2,2,3,1367,3.88,3.104,0.8,13.6,A,2025-10-25
10200,182,12,3,5,1,124,2.86,3.935,1.376,11.72,A,2025-10-21
10201,250,17,3,8,2,2808,6.39,2.43,0.38,14.95,A,2025-08-09
10202,357,25,2,2,2,2325,9.52,8.847,0.929,14.21,B,2025-07-11
10203,349,24,4,5,2,1511,10.38,7.917,0.763,10.19,C,2025-07-28
10204,158,10,1,7,2,1444,2.49,0.607,0.244,7.21,C,2025-08-26
10205,273,19,5,7,2,1307,5.48,5.72,1.044,13.79,A,2025-09-21
10206,260,18,5,4,2,1195,10.78,5.426,0.503,11.78,A,2025-08-31
10207,216,15,4,3,3,2579,7.04,3.869,0.55,17.23,B,2025-09-06
10208,280,19,5,2,2,313,0.6,4.535,7.558,13.62,C,2025-10-22
10209,192,13,5,3,1,2690,2.93,7.228,2.467,8.64,A,2025-08-14
10210,222,15,4,5,1,433,8.21,8.627,1.051,10.62,C,2025-10-18
10211,257,18,5,1,3,832,10.81,6.464,0.598,8.91,B,2025-10-11
10212,65,4,4,5,3,2318,9.89,4.51,0.456,13.03,A,2025-09-17
10213,165,11,2,3,1,873,8.89,8.893,1.0,17.39,A,2025-09-30
10214,195,13,5,3,2,838,2.59,4.047,1.563,12.13,B,2025-09-15
10215,345,23,4,2,2,1540,9.78,6.216,0.636,13.04,B,2025-10-08
10216,265,18,5,6,3,1176,11.9,1.677,0.141,13.75,B,2025-07-26
10217,118,8,4,5,2,358,9.04,2.165,0.239,11.88,A,2025-10-07
10218,137,9,2,2,3,2113,0.53,7.643,14.421,12.83,B,2025-10-21
10219,146,10,1,3,1,2816,1.17,8.076,6.903,7.86,A,2025-10-01
10220,421,29,1,1,3,2749,3.18,3.197,1.005,13.11,B,2025-07-04
10221,438,30,2,7,1,65,9.83,6.003,0.611,13.01,A,2025-10-15
10222,18,2,4,4,3,2739,4.38,17.233,3.934,15.86,A,2025-07-18
10223,433,30,2,7,3,618,0.76,3.138,4.129,13.0,B,2025-08-08
10224,292,20,1,5,3,1411,11.37,3.967,0.349,6.0,A,2025-10-07
10225,345,23,4,8,1,1724,5.6,2.952,0.527,20.0,A,2025-07-12
10226,297,20,1,6,3,37,0.84,2.377,2.83,12.58,B,2025-08-08
10227,335,23,4,1,3,1212,2.99,10.683,3.573,12.16,B,2025-07-03
10228,295,20,1,7,2,165,8.3,9.482,1.142,11.69,A,2025-09-28
10229,163,11,2,6,2,665,11.41,13.406,1.175,16.25,B,2025-10-20
10230,156,10,1,5,3,335,3.3,5.212,1.579,8.83,B,2025-07-28
10231,34,3,2,5,3,716,4.51,5.272,1.169,9.1,B,2025-08-29
10232,11,1,4,7,3,1608,3.98,10.007,2.514,13.22,B,2025-09-17
10233,319,22,1,4,2,1698,3.09,0.436,0.141,16.23,A,2025-09-15
10234,102,7,1,1,3,2787,8.93,2.68,0.3,15.25,B,2025-07-07
10235,116,8,4,1,3,2483,1.29,1.386,1.074,8.53,B,2025-07-22
10236,132,9,2,7,3,458,5.93,3.225,0.544,8.4,A,2025-10-28
10237,256,17,3,4,1,1333,10.3,4.45,0.432,15.98,B,2025-08-28
10238,170,11,2,2,1,723,4.8,10.493,2.186,8.08,C,2025-07-04
10239,218,15,4,7,2,1772,10.54,2.972,0.282,12.54,B,2025-09-04
10240,8,1,4,3,2,2756,4.98,2.626,0.527,12.25,B,2025-09-17
10241,99,7,1,8,2,2796,2.11,8.092,3.835,8.02,C,2025-10-06
10242,294,20,1,1,3,2568,5.95,5.279,0.887,11.05,B,2025-10-12
10243,358,25,2,7,3,730,8.06,1.534,0.19,15.08,A,2025-08-02
10244,50,4,4,4,3,18,9.8,2.666,0.272,11.41,C,2025-09-15
10245,324,22,1,1,2,574,4.53,5.756,1.271,12.15,C,2025-09-27
10246,200,13,5,3,1,1934,11.81,4.311,0.365,13.2,B,2025-10-10
10247,421,29,1,5,3,1933,4.55,6.15,1.352,8.27,A,2025-08-26
10248,419,29,1,1,2,1660,8.45,2.626,0.311,14.44,A,2025-10-18
10249,191,13,5,6,3,1136,7.12,5.886,0.827,13.39,B,2025-09-10
10250,142,10,1,6,1,1700,10.36,8.228,0.794,13.29,A,2025-10-07
10251,404,28,2,1,2,1743,3.55,7.685,2.165,18.15,A,2025-07-22
10252,9,1,4,3,1,2489,2.27,3.006,1.324,9.0,A,2025-10-14
10253,215,15,4,2,3,1090,6.73,4.893,0.727,15.1,A,2025-09-15
10254,2,1,4,2,1,711,9.74,5.501,0.565,10.73,B,2025-08-08
10255,281,19,5,1,1,2855,1.49,11.352,7.619,9.71,B,2025-07-20
10256,256,17,3,3,3,2663,7.09,5.259,0.742,15.29,A,2025-08-20
10257,232,16,5,8,2,1025,3.4,2.24,0.659,16.17,B,2025-07-08
10258,279,19,5,4,3,1429,1.8,3.627,2.015,17.77,B,2025-10-07
10259,235,16,5,5,2,229,8.43,9.604,1.139,14.53,A,2025-10-01
10260,221,15,4,7,3,484,10.19,8.507,0.835,14.28,B,2025-10-22
10261,380,26,3,3,1,2697,2.08,4.53,2.178,10.41,B,2025-10-23
10262,423,29,1,2,2,2144,1.08,2.621,2.427,13.39,A,2025-07-05
10263,7,1,4,2,1,817,11.03,6.892,0.625,17.74,B,2025-10-26
10264,263,18,5,7,3,1352,2.72,4.939,1.816,10.95,A,2025-07-01
10265,29,2,4,8,1,2446,5.08,6.045,1.19,11.16,B,2025-09-19
10266,208,14,4,8,2,2749,2.25,2.055,0.913,16.87,B,2025-08-23
10267,168,11,2,1,2,1792,1.0,7.293,7.293,6.36,A,2025-09-20
10268,401,28,2,4,2,115,4.84,2.336,0.483,10.79,A,2025-08-20
10269,120,8,4,3,2,1466,7.72,0.383,0.05,19.13,C,2025-09-14
10270,148,10,1,3,1,70,6.32,4.261,0.674,13.28,A,2025-07-13
10271,179,12,3,2,2,131,0.91,5.354,5.884,13.05,A,2025-08-31
10272,37,3,2,5,1,2324,2.24,6.426,2.869,13.46,B,2025-07-14
10273,164,11,2,1,2,2794,8.01,1.985,0.248,18.34,B,2025-10-22
10274,339,23,4,5,1,947,9.41,6.91,0.734,20.0,A,2025-07-17
10275,268,18,5,5,3,531,8.28,4.643,0.561,7.1,A,2025-07-01
10276,17,2,4,7,1,1952,8.62,5.747,0.667,10.28,B,2025-10-24
10277,340,23,4,6,2,1938,0.86,4.753,5.527,16.44,A,2025-10-13
10278,152,10,1,2,2,2202,1.3,1.678,1.291,11.34,B,2025-10-20
10279,395,27,1,6,1,2277,4.26,3.849,0.904,10.2,C,2025-07-08
10280,181,12,3,7,2,814,9.92,2.074,0.209,11.74,A,2025-07-15
10281,197,13,5,8,2,1557,10.95,8.362,0.764,12.18,C,2025-07-19
10282,173,12,3,1,2,322,3.4,8.588,2.526,8.27,C,2025-09-22
10283,243,17,3,6,2,1947,2.78,4.836,1.74,11.44,B,2025-08-16
10284,428,29,1,6,3,1623,8.77,3.405,0.388,15.2,B,2025-07-29
10285,404,28,2,5,1,2386,3.24,6.99,2.157,13.97,A,2025-10-06
10286,372,26,3,6,1,1311,10.46,2.408,0.23,7.24,B,2025-10-15
10287,411,28,2,1,3,2708,7.98,13.911,1.743,8.58,A,2025-07-04
10288,88,6,1,4,1,1190,2.5,8.669,3.468,11.97,B,2025-08-17
10289,435,30,2,6,3,2652,3.02,2.297,0.761,6.49,A,2025-10-12
10290,174,12,3,5,3,2248,9.05,7.526,0.832,11.56,A,2025-09-20
10291,130,9,2,7,1,2850,6.91,9.597,1.389,12.65,C,2025-08-01
10292,403,28,2,6,2,723,9.94,3.315,0.334,15.94,C,2025-10-08
10293,96,6,1,7,2,2266,4.8,2.649,0.552,10.37,B,2025-09-17
10294,281,19,5,2,1,942,5.9,14.337,2.43,11.8,A,2025-09-23
10295,125,8,4,6,2,2839,10.21,4.594,0.45,15.17,A,2025-08-19
10296,283,19,5,2,1,1896,8.71,8.766,1.006,10.98,C,2025-07-18
10297,276,19,5,8,1,2017,5.06,1.37,0.271,17.97,C,2025-07-24
10298,52,4,4,6,3,955,2.8,6.546,2.338,14.28,B,2025-09-03
10299,364,25,2,7,1,1382,11.76,5.679,0.483,9.2,B,2025-09-11
10300,402,28,2,2,1,2799,5.75,3.298,0.574,15.97,A,2025-10-23
10301,185,12,3,7,2,372,1.9,3.942,2.075,7.41,A,2025-08-19
10302,425,29,1,1,1,2408,3.55,4.235,1.193,6.97,C,2025-09-04
10303,270,18,5,1,3,2761,4.23,10.634,2.514,13.13,A,2025-07-30
10304,32,3,2,8,3,335,10.88,6.859,0.63,9.82,B,2025-08-04
10305,133,9,2,4,3,700,6.03,2.14,0.355,17.43,A,2025-08-18
10306,392,27,1,7,2,1529,4.04,3.636,0.9,9.0,B,2025-10-02
10307,55,4,4,5,2,1526,4.82,4.41,0.915,11.29,A,2025-08-10
10308,179,12,3,3,1,2079,2.65,14.296,5.395,12.57,B,2025-08-29
10309,321,22,1,6,1,1241,1.71,1.095,0.64,12.44,C,2025-07-24
10310,201,13,5,3,3,1309,8.92,9.066,1.016,13.54,A,2025-07-08
10311,246,17,3,6,3,1775,5.99,3.866,0.645,10.23,B,2025-09-14
10312,356,25,2,8,3,1895,1.29,3.8,2.946,14.14,A,2025-09-16
10313,372,26,3,8,2,2659,11.83,9.752,0.824,11.49,C,2025-08-21
10314,147,10,1,3,3,2445,5.89,2.259,0.384,12.65,C,2025-07-19
10315,159,10,1,5,1,1836,10.91,3.754,0.344,16.46,B,2025-09-23
10316,59,4,4,6,2,616,3.01,2.756,0.916,17.23,A,2025-07-12
10317,154,10,1,8,2,2379,2.58,6.395,2.479,8.28,B,2025-09-23
10318,157,10,1,6,3,2493,6.4,5.874,0.918,13.09,B,2025-07-28
10319,399,28,2,7,3,578,8.14,4.218,0.518,8.34,C,2025-07-04
10320,236,16,5,8,1,1889,8.14,2.045,0.251,11.62,A,2025-07-16
10321,49,4,4,7,2,1135,2.99,6.309,2.11,10.11,A,2025-08-20
10322,241,17,3,2,2,1021,10.25,0.962,0.094,8.68,B,2025-10-27
10323,264,18,5,1,1,1628,6.12,6.467,1.057,10.73,B,2025-07-23
10324,46,3,2,1,1,287,9.48,3.898,0.411,6.0,A,2025-07-04
10325,280,19,5,2,3,2424,4.51,4.332,0.961,9.67,B,2025-09-28
10326,345,23,4,4,3,2440,2.56,4.684,1.83,10.38,B,2025-08-18
10327,286,19,5,1,2,2069,0.74,7.077,9.564,9.17,A,2025-09-07
10328,311,21,1,7,3,1626,6.59,2.439,0.37,8.05,B,2025-09-09
10329,125,8,4,5,1,1959,3.04,4.562,1.501,20.0,A,2025-10-13
10330,42,3,2,1,2,2679,11.77,5.987,0.509,15.82,A,2025-10-19
10331,399,28,2,2,2,2181,7.02,2.074,0.295,11.45,A,2025-07-08
10332,96,6,1,1,2,2749,9.24,7.582,0.821,9.02,A,2025-10-12
10333,400,28,2,7,3,1714,8.45,8.341,0.987,13.28,C,2025-07-23
10334,419,29,1,8,1,373,3.84,5.401,1.407,8.59,B,2025-07-06
10335,143,10,1,4,3,2311,9.96,1.918,0.193,16.36,A,2025-09-26
10336,411,28,2,8,1,73,6.64,4.473,0.674,15.25,A,2025-10-22
10337,430,30,2,4,2,683,11.48,2.881,0.251,11.48,B,2025-10-25
10338,274,19,5,4,2,2856,4.32,7.799,1.805,15.97,A,2025-09-27
10339,185,12,3,5,3,2242,2.22,3.212,1.447,10.71,B,2025-09-04
10340,373,26,3,5,3,2458,11.91,8.406,0.706,14.3,B,2025-08-10
10341,25,2,4,3,3,874,11.69,5.798,0.496,14.79,A,2025-08-18
10342,370,26,3,4,1,1840,7.89,3.442,0.436,13.24,A,2025-09-24
10343,332,23,4,5,1,729,7.62,1.122,0.147,12.37,A,2025-07-01
10344,207,14,4,4,3,1110,6.85,2.025,0.296,16.88,A,2025-08-29
10345,325,22,1,2,2,624,4.11,3.086,0.751,15.13,A,2025-09-01
10346,224,15,4,2,3,1414,1.21,1.752,1.448,15.25,A,2025-08-21
10347,295,20,1,3,2,778,1.01,2.624,2.598,10.58,A,2025-07-16
10348,369,26,3,7,2,469,10.09,6.068,0.601,13.41,A,2025-07-29
10349,161,11,2,7,3,597,1.97,10.031,5.092,8.92,B,2025-10-11
10350,272,19,5,7,1,1917,7.36,2.809,0.382,11.0,B,2025-07-16
10351,387,27,1,1,1,107,11.46,12.752,1.113,12.52,C,2025-10-22
10352,406,28,2,7,1,1782,6.89,4.978,0.722,10.29,B,2025-07-09
10353,395,27,1,6,3,2211,9.84,5.026,0.511,13.43,B,2025-09-10
10354,217,15,4,4,2,1001,3.01,8.128,2.7,8.53,B,2025-07-25
10355,376,26,3,4,3,191,9.3,10.681,1.148,11.97,B,2025-08-20
10356,267,18,5,4,2,2738,6.01,12.164,2.024,10.36,A,2025-09-08
10357,105,7,1,5,2,1416,6.01,2.609,0.434,14.02,A,2025-10-28
10358,100,7,1,7,2,2315,5.33,7.497,1.407,15.17,B,2025-08-25
10359,330,23,4,2,2,409,1.25,7.47,5.976,9.18,B,2025-09-20
10360,107,7,1,7,1,267,3.45,4.349,1.261,12.59,A,2025-07-24
10361,169,11,2,1,3,1432,11.76,3.361,0.286,11.11,B,2025-08-29
10362,436,30,2,7,3,1868,9.58,11.356,1.185,8.66,A,2025-10-15
10363,393,27,1,4,2,951,9.28,2.625,0.283,13.45,A,2025-07-07
10364,81,6,1,7,1,2593,9.74,1.983,0.204,8.69,A,2025-10-03
10365,350,24,4,5,3,2157,11.53,5.067,0.439,10.58,A,2025-08-23
10366,195,13,5,5,2,1067,2.14,3.902,1.823,6.0,A,2025-09-17
10367,18,2,4,5,2,2509,5.71,1.544,0.27,14.83,A,2025-08-08
10368,66,4,4,4,2,440,4.77,8.445,1.77,7.02,C,2025-07-21
10369,27,2,4,8,1,123,5.23,2.264,0.433,10.59,B,2025-09-29
10370,23,2,4,1,2,979,2.97,4.384,1.476,12.54,A,2025-09-23
10371,358,25,2,5,2,1390,10.56,5.725,0.542,15.43,C,2025-08-04
10372,141,9,2,8,1,706,11.79,5.685,0.482,13.79,A,2025-07-10
10373,294,20,1,2,1,223,8.3,5.221,0.629,14.25,B,2025-07-04
10374,164,11,2,8,3,96,10.32,1.53,0.148,16.57,B,2025-09-27
10375,226,15,4,7,1,1272,7.88,4.465,0.567,13.55,A,2025-08-19
10376,16,2,4,7,2,1738,0.64,9.875,15.43,13.47,B,2025-10-26
10377,158,10,1,2,1,760,1.29,8.08,6.264,10.01,C,2025-10-24
10378,313,21,1,1,3,2326,3.23,5.761,1.784,12.86,B,2025-07-20
10379,348,24,4,5,2,1477,1.42,8.963,6.312,15.04,A,2025-10-04
10380,179,12,3,7,1,1695,10.03,4.001,0.399,10.73,A,2025-08-09
10381,369,26,3,4,1,217,2.98,6.02,2.02,13.31,A,2025-08-20
10382,275,19,5,6,2,1089,2.96,9.411,3.179,16.61,B,2025-09-01
10383,259,18,5,5,3,2448,6.65,4.15,0.624,11.76,A,2025-08-17
10384,172,11,2,8,3,2365,3.14,8.168,2.601,10.33,C,2025-09-30
10385,276,19,5,1,2,2053,7.65,5.63,0.736,11.41,B,2025-07-14
10386,253,17,3,3,3,1713,10.1,5.286,0.523,9.45,B,2025-07-19
10387,226,15,4,2,1,943,11.16,10.484,0.939,11.06,B,2025-10-13
10388,199,13,5,8,3,2731,6.29,8.736,1.389,14.76,B,2025-08-13
10389,163,11,2,6,1,1132,0.7,3.052,4.36,14.26,A,2025-10-28
10390,170,11,2,7,1,773,1.66,5.115,3.081,7.97,A,2025-10-20
10391,63,4,4,8,1,674,9.74,4.65,0.477,13.43,C,2025-08-11
10392,322,22,1,3,1,1156,11.93,2.937,0.246,14.22,B,2025-10-26
10393,267,18,5,4,1,409,2.95,4.237,1.436,10.65,A,2025-08-27
10394,415,28,2,3,3,363,4.13,6.286,1.522,10.42,B,2025-09-27
10395,52,4,4,7,3,954,9.77,2.56,0.262,15.56,B,2025-09-05
10396,244,17,3,7,1,648,3.08,5.58,1.812,11.04,A,2025-10-12
10397,95,6,1,7,2,1341,9.06,2.945,0.325,13.76,B,2025-08-07
10398,72,5,1,8,1,1874,3.02,3.451,1.143,11.87,B,2025-07-11
10399,202,13,5,2,2,469,3.38,9.904,2.93,13.7,C,2025-08-08
10400,279,19,5,2,2,1040,2.05,5.225,2.549,10.17,A,2025-07-17
10401,18,2,4,6,1,1639,5.64,2.96,0.525,8.12,B,2025-10-15
10402,419,29,1,7,2,1425,8.52,6.001,0.704,12.09,B,2025-09-25
10403,265,18,5,1,3,1348,1.64,2.941,1.793,13.06,A,2025-07-08
10404,95,6,1,4,2,1966,10.95,7.511,0.686,7.32,B,2025-09-28
10405,127,9,2,6,3,1150,2.35,2.008,0.854,7.98,B,2025-09-25
10406,154,10,1,7,3,1587,5.84,5.83,0.998,12.66,A,2025-10-06
10407,113,8,4,2,3,1950,11.28,1.114,0.099,18.1,A,2025-10-15
10408,271,18,5,2,1,168,8.72,11.387,1.306,8.38,B,2025-08-21
10409,114,8,4,3,1,272,4.03,4.782,1.187,13.95,C,2025-07-11
10410,208,14,4,1,3,1387,9.79,3.206,0.327,15.48,B,2025-08-22
10411,91,6,1,6,1,1521,9.81,6.721,0.685,14.56,A,2025-08-06
10412,35,3,2,1,1,2383,10.14,7.44,0.734,17.28,A,2025-09-05
10413,200,13,5,7,3,5,0.74,1.122,1.516,16.67,B,2025-08-14
10414,269,18,5,6,1,1421,2.43,1.489,0.613,16.73,A,2025-07-05
10415,164,11,2,6,1,2816,10.45,4.34,0.415,15.26,C,2025-08-08
10416,411,28,2,1,2,1565,9.01,3.388,0.376,16.38,C,2025-09-05
10417,110,7,1,3,1,1647,6.6,12.176,1.845,11.23,A,2025-08-13
10418,332,23,4,2,3,1091,11.64,2.313,0.199,10.47,A,2025-08-16
10419,194,13,5,3,1,1407,11.85,9.79,0.826,11.5,B,2025-10-17
10420,341,23,4,2,2,571,9.72,5.848,0.602,12.21,A,2025-10-22
10421,1,1,4,1,1,596,3.3,3.304,1.001,10.98,B,2025-10-24
10422,282,19,5,1,3,2340,5.18,7.806,1.507,12.09,B,2025-08-25
10423,19,2,4,1,3,2489,3.46,12.534,3.623,11.7,C,2025-09-28
10424,269,18,5,3,1,19,2.19,3.698,1.689,11.69,B,2025-07-26
10425,392,27,1,5,1,2375,5.21,3.603,0.692,12.02,A,2025-10-27
10426,219,15,4,1,2,1295,11.76,4.483,0.381,12.63,C,2025-08-08
10427,321,22,1,3,2,313,2.69,7.555,2.809,10.52,A,2025-08-11
10428,214,15,4,6,3,1151,6.64,3.519,0.53,6.98,A,2025-10-18
10429,195,13,5,1,3,59,4.71,3.991,0.847,8.66,A,2025-09-24
10430,109,7,1,4,3,608,10.14,4.988,0.492,15.16,A,2025-08-30
10431,373,26,3,8,3,1468,1.99,4.222,2.122,14.5,A,2025-08-26
10432,38,3,2,5,2,2439,10.16,1.478,0.145,12.32,B,2025-07-24
10433,95,6,1,7,3,1113,8.02,1.911,0.238,12.81,B,2025-10-27
10434,17,2,4,6,3,1655,8.7,9.288,1.068,13.28,B,2025-09-22
10435,333,23,4,8,1,1768,11.04,1.654,0.15,17.24,B,2025-10-17
10436,81,6,1,3,3,1041,6.39,8.138,1.274,9.9,B,2025-10-27
10437,328,23,4,1,2,1945,8.1,5.184,0.64,13.6,A,2025-10-05
10438,331,23,4,8,2,2746,7.05,3.263,0.463,11.55,A,2025-09-25
10439,307,21,1,4,1,312,2.28,7.39,3.241,11.69,A,2025-07-27
10440,299,20,1,6,3,1201,0.86,5.553,6.457,14.17,A,2025-07-28
10441,314,21,1,3,1,2130,4.72,5.73,1.214,6.46,B,2025-08-07
10442,338,23,4,5,1,738,8.23,5.171,0.628,7.63,A,2025-07-29
10443,239,17,3,4,1,862,2.3,9.591,4.17,15.62,B,2025-08-23
10444,351,24,4,6,1,1932,9.89,9.175,0.928,13.7,A,2025-07-12
10445,74,5,1,2,3,1044,10.06,2.536,0.252,17.76,C,2025-08-05
10446,370,26,3,5,2,548,7.8,10.635,1.363,12.56,B,2025-08-17
10447,264,18,5,5,1,1854,5.71,7.721,1.352,19.07,A,2025-09-28
10448,21,2,4,7,2,1048,7.75,10.436,1.347,12.86,B,2025-08-12
10449,216,15,4,8,1,765,5.73,5.055,0.882,12.91,A,2025-10-10
10450,26,2,4,8,1,1459,10.94,0.495,0.045,10.35,B,2025-08-30
10451,315,22,1,3,3,994,9.73,6.894,0.709,11.81,C,2025-07-08
10452,24,2,4,1,3,2720,10.69,10.281,0.962,15.35,B,2025-08-15
10453,318,22,1,7,2,276,8.18,9.629,1.177,14.47,A,2025-07-29
10454,270,18,5,7,2,2041,4.72,1.974,0.418,12.82,A,2025-09-18
10455,65,4,4,1,2,1698,7.59,8.576,1.13,17.2,C,2025-09-17
10456,83,6,1,6,2,1951,1.79,2.359,1.318,12.22,B,2025-07-11
10457,272,19,5,4,3,651,5.11,4.839,0.947,11.8,A,2025-08-23
10458,127,9,2,3,3,115,4.26,5.554,1.304,7.16,A,2025-10-16
10459,343,23,4,8,1,2675,2.1,7.957,3.789,10.2,B,2025-07-22
10460,38,3,2,5,3,1381,8.95,1.855,0.207,12.12,A,2025-08-05
10461,325,22,1,5,2,2563,6.47,3.313,0.512,7.17,A,2025-10-27
10462,216,15,4,8,3,1556,1.21,1.924,1.59,11.65,A,2025-09-24
10463,260,18,5,3,2,1966,9.57,13.683,1.43,7.29,A,2025-08-27
10464,419,29,1,3,1,2253,4.79,6.58,1.374,11.59,B,2025-09-20
10465,251,17,3,7,3,404,4.21,3.347,0.795,6.26,C,2025-07-18
10466,187,12,3,8,2,247,0.52,4.779,9.19,13.24,C,2025-08-09
10467,155,10,1,7,2,2666,5.61,0.586,0.104,18.03,A,2025-09-13
10468,153,10,1,7,2,847,8.79,4.594,0.523,11.59,B,2025-09-02
10469,9,1,4,1,1,1768,7.19,4.274,0.594,10.76,A,2025-08-11
10470,358,25,2,8,1,1837,3.88,4.843,1.248,11.8,A,2025-08-18
10471,149,10,1,2,3,2760,1.97,4.217,2.141,11.8,A,2025-08-14
10472,347,24,4,2,1,138,8.02,10.14,1.264,17.82,A,2025-10-17
