OperationID,FieldID,FarmID,RegionID,CropID,DateTimeID,OperationTypeID,InputMaterialID,Quantity,UnitCost,TotalCost,Operator,CreatedDate
11057,434,30,2,7,552,1,,2.82,130.86,369.03,Team-17,2025-08-29
11058,200,13,5,5,1438,1,,16.41,43.45,713.01,Team-16,2025-09-08
11059,7,1,4,8,2360,3,3,8.93,104.45,932.74,Team-12,2025-10-12
11060,147,10,1,2,1081,2,,14.53,88.89,1291.57,Team-18,2025-07-22
11061,128,9,2,1,2065,5,1,21.53,93.41,2011.12,Team-20,2025-08-09
11062,172,11,2,4,2861,5,7,6.4,146.55,937.92,Team-17,2025-08-21
11063,66,4,4,6,1655,4,3,1.43,124.89,178.59,Team-13,2025-08-21
11064,360,25,2,7,1276,4,5,25.04,137.44,3441.5,Team-18,2025-09-07
11065,289,19,5,4,2607,1,,18.37,19.31,354.72,Team-5,2025-09-25
11066,309,21,1,4,251,1,,7.84,29.25,229.32,Team-20,2025-08-12
11067,71,5,1,5,2823,1,,4.96,143.99,714.19,Team-9,2025-09-18
11068,183,12,3,4,2796,2,,31.16,70.22,2188.06,Team-5,2025-08-07
11069,442,30,2,8,1430,2,,18.89,60.09,1135.1,Team-1,2025-07-24
11070,442,30,2,1,2395,4,6,16.58,57.55,954.18,Team-14,2025-10-14
11071,73,5,1,4,594,5,2,18.17,53.86,978.64,Team-16,2025-08-24
11072,81,6,1,2,952,3,5,6.01,65.91,396.12,Team-13,2025-08-15
11073,16,2,4,4,1203,5,1,9.48,18.04,171.02,Team-5,2025-10-10
11074,7,1,4,6,2171,1,,4.08,41.42,168.99,Team-3,2025-10-26
11075,381,26,3,1,2367,1,,19.8,111.1,2199.78,Team-13,2025-09-12
11076,161,11,2,2,361,3,5,4.01,86.09,345.22,Team-2,2025-08-03
11077,350,24,4,6,2604,2,,7.02,62.89,441.49,Team-17,2025-09-16
11078,241,17,3,3,262,1,,13.07,91.97,1202.05,Team-15,2025-10-10
11079,354,24,4,7,1972,1,,4.56,65.01,296.45,Team-8,2025-09-27
11080,391,27,1,1,1534,2,,21.61,46.91,1013.73,Team-7,2025-08-17
11081,388,27,1,6,1798,5,6,11.68,84.28,984.39,Team-5,2025-10-14
11082,228,16,5,6,2665,5,5,19.28,57.23,1103.39,Team-1,2025-09-11
11083,145,10,1,6,1306,4,2,23.12,116.13,2684.93,Team-11,2025-10-23
11084,221,15,4,1,1498,3,2,15.42,143.67,2215.39,Team-7,2025-09-20
11085,176,12,3,5,1435,3,4,6.68,125.44,837.94,Team-10,2025-08-06
11086,121,8,4,2,746,2,,19.25,116.66,2245.7,Team-13,2025-10-17
11087,106,7,1,7,937,5,3,18.99,11.53,218.95,Team-11,2025-07-28
11088,229,16,5,3,408,1,,16.46,52.47,863.66,Team-18,2025-08-18
11089,14,1,4,2,1801,5,6,23.11,88.99,2056.56,Team-12,2025-10-22
11090,396,27,1,6,2467,1,,7.54,112.57,848.78,Team-15,2025-08-10
11091,50,4,4,3,524,1,,16.14,92.0,1484.88,Team-16,2025-10-10
11092,9,1,4,7,922,5,1,8.9,61.58,548.06,Team-15,2025-07-27
11093,439,30,2,3,1015,4,6,18.9,45.35,857.12,Team-20,2025-10-22
11094,431,30,2,4,918,2,,11.86,143.69,1704.16,Team-14,2025-09-02
11095,208,14,4,1,2585,1,,12.27,107.27,1316.2,Team-4,2025-10-24
11096,402,28,2,8,598,1,,14.55,36.69,533.84,Team-6,2025-10-02
11097,222,15,4,6,1955,5,6,2.51,40.66,102.06,Team-17,2025-09-05
11098,415,28,2,6,423,3,4,20.66,42.45,877.02,Team-17,2025-09-11
11099,200,13,5,8,1701,1,,8.91,103.48,922.01,Team-10,2025-10-12
11100,53,4,4,8,1829,4,1,16.93,11.96,202.48,Team-8,2025-10-20
11101,425,29,1,4,663,2,,7.66,43.17,330.68,Team-9,2025-09-16
11102,323,22,1,3,1405,4,5,8.84,70.91,626.84,Team-1,2025-10-15
11103,160,11,2,6,2664,4,4,5.92,99.13,586.85,Team-2,2025-09-16
11104,196,13,5,5,135,5,4,13.96,128.59,1795.12,Team-19,2025-08-31
11105,368,26,3,3,2402,2,,3.3,134.98,445.43,Team-15,2025-10-12
11106,125,8,4,7,2092,4,1,7.07,107.7,761.44,Team-16,2025-10-14
11107,429,29,1,7,485,3,3,12.21,22.38,273.26,Team-3,2025-10-01
11108,117,8,4,6,375,2,,10.92,27.88,304.45,Team-11,2025-08-21
11109,443,30,2,5,1651,1,,17.75,17.9,317.72,Team-3,2025-10-23
11110,33,3,2,3,2000,3,1,6.18,75.97,469.49,Team-2,2025-09-24
11111,383,26,3,2,1007,2,,2.24,107.3,240.35,Team-10,2025-08-30
11112,64,4,4,1,1130,5,4,8.43,71.46,602.41,Team-3,2025-09-06
11113,108,7,1,2,2175,2,,10.67,16.59,177.02,Team-18,2025-10-08
11114,401,28,2,3,2696,3,1,12.89,17.68,227.9,Team-2,2025-10-24
11115,417,29,1,3,679,1,,10.12,81.59,825.69,Team-18,2025-08-25
11116,58,4,4,4,11,2,,6.95,80.92,562.39,Team-7,2025-07-16
11117,186,12,3,7,859,3,1,21.28,148.09,3151.36,Team-3,2025-07-14
11118,222,15,4,1,637,5,4,13.04,104.2,1358.77,Team-11,2025-09-10
11119,259,18,5,8,1050,2,,12.78,12.29,157.07,Team-3,2025-09-23
11120,338,23,4,4,1237,5,1,27.61,97.99,2705.5,Team-17,2025-10-12
11121,369,26,3,8,755,2,,5.03,77.72,390.93,Team-4,2025-09-07
11122,337,23,4,6,845,3,4,1.0,140.6,140.6,Team-11,2025-09-22
11123,214,15,4,1,2479,1,,6.98,136.86,955.28,Team-7,2025-10-21
11124,13,1,4,4,1266,5,7,7.68,102.49,787.12,Team-16,2025-09-28
11125,429,29,1,1,2421,5,7,10.43,52.82,550.91,Team-4,2025-09-14
11126,174,12,3,5,921,5,2,23.05,94.95,2188.6,Team-16,2025-08-27
11127,90,6,1,8,2573,5,4,13.26,117.69,1560.57,Team-10,2025-07-16
11128,338,23,4,4,1193,1,,22.28,82.8,1844.78,Team-13,2025-09-26
11129,145,10,1,8,506,3,2,4.56,127.2,580.03,Team-20,2025-09-29
11130,299,20,1,4,475,5,2,16.61,21.56,358.11,Team-15,2025-07-18
11131,418,29,1,3,1173,5,5,15.0,51.37,770.55,Team-18,2025-07-08
11132,427,29,1,4,1880,4,1,19.35,29.68,574.31,Team-6,2025-07-09
11133,57,4,4,7,1196,1,,8.54,105.77,903.28,Team-6,2025-07-02
11134,429,29,1,4,1771,3,3,11.86,25.49,302.31,Team-5,2025-07-04
11135,294,20,1,4,1396,5,5,17.58,61.8,1086.44,Team-16,2025-10-06
11136,191,13,5,6,1823,1,,13.54,19.7,266.74,Team-7,2025-07-07
11137,218,15,4,8,411,3,5,16.84,126.4,2128.58,Team-14,2025-07-21
11138,324,22,1,7,744,3,1,8.61,25.38,218.52,Team-3,2025-09-19
11139,352,24,4,7,2266,1,,1.82,63.99,116.46,Team-14,2025-07-27
11140,303,20,1,1,1204,5,5,11.05,98.12,1084.23,Team-4,2025-09-25
11141,204,13,5,7,1852,1,,8.79,65.31,574.07,Team-20,2025-07-17
11142,130,9,2,1,1681,2,,5.39,57.57,310.3,Team-19,2025-09-15
11143,310,21,1,3,2314,5,4,14.01,60.93,853.63,Team-5,2025-07-27
11144,199,13,5,7,61,3,3,11.67,115.68,1349.99,Team-11,2025-08-20
11145,355,25,2,4,303,5,7,1.67,146.5,244.66,Team-15,2025-09-24
11146,70,5,1,2,2177,2,,9.23,49.53,457.16,Team-13,2025-07-23
11147,324,22,1,8,1513,3,3,14.53,43.11,626.39,Team-16,2025-10-03
11148,378,26,3,2,1874,4,5,18.24,108.49,1978.86,Team-9,2025-09-20
11149,137,9,2,6,1132,4,4,18.72,93.64,1752.94,Team-5,2025-08-09
11150,265,18,5,8,654,3,5,7.26,31.36,227.67,Team-6,2025-10-02
11151,74,5,1,6,2000,4,6,10.53,136.96,1442.19,Team-18,2025-10-16
11152,194,13,5,4,1147,2,,0.4,99.21,39.68,Team-18,2025-09-23
11153,55,4,4,3,1403,1,,7.86,134.87,1060.08,Team-12,2025-09-25
11154,390,27,1,1,127,2,,15.01,29.69,445.65,Team-10,2025-07-11
11155,370,26,3,5,1113,3,1,4.07,37.47,152.5,Team-1,2025-08-08
11156,99,7,1,4,2703,1,,26.0,76.68,1993.68,Team-20,2025-10-27
11157,2,1,4,1,961,5,6,6.92,96.8,669.86,Team-19,2025-08-31
11158,140,9,2,2,129,5,6,11.09,143.97,1596.63,Team-10,2025-07-23
11159,146,10,1,4,72,1,,10.29,101.2,1041.35,Team-19,2025-09-04
11160,319,22,1,3,241,3,6,4.52,78.31,353.96,Team-1,2025-09-04
11161,47,3,2,8,282,2,,20.57,116.56,2397.64,Team-6,2025-10-17
11162,260,18,5,6,2633,1,,5.53,84.52,467.4,Team-7,2025-08-11
11163,104,7,1,3,2272,1,,9.53,41.94,399.69,Team-18,2025-10-17
11164,369,26,3,7,601,3,6,12.09,14.72,177.96,Team-11,2025-08-25
11165,361,25,2,7,498,2,,6.63,20.57,136.38,Team-2,2025-10-14
11166,94,6,1,6,2095,3,3,12.54,99.55,1248.36,Team-9,2025-10-06
11167,17,2,4,4,1748,3,1,14.29,18.75,267.94,Team-9,2025-09-02
11168,408,28,2,7,691,1,,6.24,116.81,728.89,Team-8,2025-09-18
11169,93,6,1,1,2263,1,,9.97,59.24,590.62,Team-12,2025-09-27
11170,347,24,4,4,1998,1,,5.14,122.84,631.4,Team-11,2025-09-10
11171,243,17,3,3,1193,1,,8.19,113.11,926.37,Team-20,2025-09-23
11172,348,24,4,1,1647,4,3,14.18,106.45,1509.46,Team-12,2025-10-25
11173,99,7,1,7,601,3,3,17.11,45.44,777.48,Team-11,2025-10-24
11174,381,26,3,5,896,1,,24.8,64.49,1599.35,Team-11,2025-08-04
11175,37,3,2,3,1463,1,,8.09,147.42,1192.63,Team-18,2025-10-20
11176,40,3,2,6,2294,3,2,2.06,39.27,80.9,Team-6,2025-09-27
11177,62,4,4,7,2055,4,3,12.65,125.01,1581.38,Team-20,2025-07-11
11178,266,18,5,8,1869,4,7,9.83,120.56,1185.1,Team-15,2025-10-22
11179,133,9,2,7,887,1,,9.29,19.85,184.41,Team-2,2025-10-27
11180,266,18,5,6,77,3,1,19.14,31.13,595.83,Team-12,2025-09-10
11181,325,22,1,2,69,5,4,11.01,19.24,211.83,Team-15,2025-07-08
11182,34,3,2,5,1256,2,,20.12,81.35,1636.76,Team-4,2025-07-02
11183,60,4,4,5,1290,1,,8.82,38.22,337.1,Team-15,2025-07-03
11184,313,21,1,7,1246,3,4,37.3,27.12,1011.58,Team-14,2025-10-02
11185,297,20,1,1,2337,5,2,4.29,17.64,75.68,Team-3,2025-09-29
11186,264,18,5,8,2547,3,3,18.73,148.05,2772.98,Team-17,2025-10-03
11187,292,20,1,1,2145,5,2,7.58,144.07,1092.05,Team-9,2025-08-09
11188,215,15,4,5,2577,1,,13.99,148.17,2072.9,Team-18,2025-07-09
11189,36,3,2,8,2394,1,,16.94,62.78,1063.49,Team-20,2025-10-27
11190,182,12,3,1,765,2,,12.12,18.47,223.86,Team-8,2025-10-12
11191,382,26,3,7,528,1,,13.96,34.83,486.23,Team-17,2025-08-15
11192,289,19,5,6,657,2,,4.99,86.78,433.03,Team-12,2025-08-03
11193,62,4,4,2,213,5,2,27.51,79.39,2184.02,Team-4,2025-09-15
11194,25,2,4,6,1279,1,,10.49,39.72,416.66,Team-4,2025-10-01
11195,212,14,4,7,331,1,,30.49,45.47,1386.38,Team-15,2025-10-01
11196,286,19,5,5,156,4,5,5.44,123.37,671.13,Team-15,2025-10-23
11197,230,16,5,1,975,1,,8.86,114.2,1011.81,Team-6,2025-07-03
11198,175,12,3,3,2647,3,1,6.88,79.48,546.82,Team-11,2025-08-24
11199,170,11,2,7,814,5,1,6.04,53.67,324.17,Team-2,2025-07-04
11200,69,5,1,1,1678,2,,25.5,95.27,2429.38,Team-2,2025-07-09
11201,10,1,4,1,2511,3,6,11.94,95.9,1145.05,Team-6,2025-08-15
11202,390,27,1,3,2626,4,7,12.19,10.7,130.43,Team-3,2025-07-22
11203,315,22,1,5,1346,5,7,11.23,12.44,139.7,Team-5,2025-10-18
11204,397,28,2,7,1348,3,5,12.76,104.82,1337.5,Team-5,2025-08-11
11205,149,10,1,7,2528,2,,8.76,31.64,277.17,Team-12,2025-09-28
11206,237,16,5,4,965,2,,6.0,91.17,547.02,Team-6,2025-07-29
11207,104,7,1,4,1112,4,7,3.04,26.85,81.62,Team-18,2025-07-13
11208,130,9,2,4,335,2,,10.6,81.86,867.72,Team-7,2025-09-16
11209,4,1,4,6,878,1,,8.13,19.13,155.53,Team-14,2025-07-31
11210,317,22,1,5,931,2,,19.44,81.57,1585.72,Team-11,2025-07-20
11211,175,12,3,4,293,3,2,6.23,142.41,887.21,Team-11,2025-08-18
11212,414,28,2,3,887,4,1,9.72,132.28,1285.76,Team-5,2025-08-18
11213,394,27,1,8,2414,4,5,5.29,148.85,787.42,Team-6,2025-10-16
11214,441,30,2,6,1691,3,4,25.07,12.54,314.38,Team-19,2025-09-10
11215,49,4,4,1,463,1,,12.1,92.81,1123.0,Team-8,2025-09-07
11216,80,5,1,4,2590,2,,2.89,88.49,255.74,Team-5,2025-07-31
11217,142,10,1,4,1459,3,1,9.15,61.47,562.45,Team-1,2025-07-08
11218,316,22,1,7,2571,3,1,17.49,139.59,2441.43,Team-4,2025-10-20
11219,399,28,2,2,518,1,,7.34,108.08,793.31,Team-20,2025-07-05
11220,323,22,1,1,2008,4,4,11.7,47.9,560.43,Team-6,2025-09-25
11221,250,17,3,3,748,5,2,9.47,31.37,297.07,Team-18,2025-08-29
11222,133,9,2,3,936,3,1,9.6,77.97,748.51,Team-10,2025-08-03
11223,200,13,5,3,276,4,7,10.93,127.87,1397.62,Team-5,2025-08-01
11224,443,30,2,2,108,2,,19.68,32.04,630.55,Team-2,2025-09-20
11225,326,22,1,2,1842,2,,13.58,56.6,768.63,Team-18,2025-10-26
11226,150,10,1,1,790,4,7,13.1,86.0,1126.6,Team-12,2025-07-22
11227,365,25,2,2,2421,3,2,7.18,123.41,886.08,Team-10,2025-07-26
11228,188,13,5,6,1030,5,7,18.13,139.54,2529.86,Team-20,2025-09-15
11229,115,8,4,1,1767,1,,12.69,136.13,1727.49,Team-17,2025-08-29
11230,114,8,4,5,638,4,1,14.61,71.65,1046.81,Team-5,2025-08-15
11231,188,13,5,6,2576,4,5,26.47,66.54,1761.31,Team-18,2025-07-05
11232,324,22,1,4,2682,2,,5.67,46.77,265.19,Team-18,2025-09-04
11233,140,9,2,7,1764,1,,7.75,137.24,1063.61,Team-20,2025-09-23
11234,329,23,4,8,1920,5,4,6.59,135.51,893.01,Team-14,2025-10-02
11235,267,18,5,8,1492,4,3,12.69,45.0,571.05,Team-7,2025-10-14
11236,432,30,2,7,797,5,6,13.42,44.36,595.31,Team-2,2025-08-22
11237,361,25,2,5,2237,2,,15.04,88.57,1332.09,Team-16,2025-09-25
11238,276,19,5,7,664,1,,4.04,114.8,463.79,Team-6,2025-10-22
11239,117,8,4,7,2660,4,7,8.35,17.29,144.37,Team-1,2025-07-20
11240,51,4,4,6,2664,2,,4.66,117.74,548.67,Team-6,2025-10-12
11241,48,4,4,6,1027,5,6,3.19,84.27,268.82,Team-17,2025-08-11
11242,120,8,4,5,2275,4,5,17.59,131.0,2304.29,Team-4,2025-08-19
11243,104,7,1,4,1408,4,4,9.95,70.29,699.39,Team-15,2025-08-04
11244,424,29,1,4,2555,1,,11.41,37.93,432.78,Team-15,2025-08-30
11245,160,11,2,1,244,3,1,15.33,77.84,1193.29,Team-13,2025-08-02
11246,161,11,2,7,889,1,,4.9,81.87,401.16,Team-20,2025-10-21
11247,292,20,1,5,1438,5,7,12.07,86.25,1041.04,Team-14,2025-07-23
11248,203,13,5,5,2126,3,7,12.77,130.85,1670.95,Team-11,2025-07-17
11249,98,7,1,7,1292,4,1,14.78,93.1,1376.02,Team-20,2025-09-04
11250,31,3,2,6,331,1,,5.9,121.33,715.85,Team-16,2025-07-19
11251,246,17,3,2,2237,2,,16.28,39.63,645.18,Team-4,2025-08-22
11252,236,16,5,3,2482,3,1,11.36,130.96,1487.71,Team-1,2025-07-26
11253,109,7,1,4,2838,3,3,8.26,72.69,600.42,Team-16,2025-08-16
11254,248,17,3,7,2818,1,,0.76,49.19,37.38,Team-17,2025-07-21
11255,151,10,1,7,171,3,6,13.51,54.94,742.24,Team-12,2025-07-30
11256,281,19,5,2,2360,5,2,17.76,14.15,251.3,Team-15,2025-08-20
11257,221,15,4,1,526,3,2,5.99,50.3,301.3,Team-20,2025-10-08
11258,307,21,1,6,2829,4,7,8.08,82.09,663.29,Team-20,2025-08-11
11259,254,17,3,8,1018,1,,7.11,102.52,728.92,Team-7,2025-09-22
11260,345,23,4,2,1055,5,3,9.34,138.87,1297.05,Team-6,2025-08-04
11261,400,28,2,2,1490,5,1,13.32,29.35,390.94,Team-7,2025-10-07
11262,220,15,4,6,2316,1,,9.06,35.93,325.53,Team-20,2025-10-24
11263,345,23,4,7,1940,3,4,5.04,90.28,455.01,Team-15,2025-10-08
11264,143,10,1,7,1881,5,3,6.11,103.83,634.4,Team-7,2025-09-26
11265,217,15,4,1,378,5,3,7.2,131.68,948.1,Team-6,2025-10-01
11266,211,14,4,4,1796,5,2,3.95,134.18,530.01,Team-2,2025-08-26
11267,136,9,2,3,1945,1,,17.93,70.79,1269.26,Team-6,2025-07-13
11268,166,11,2,3,1649,5,3,24.22,78.1,1891.58,Team-1,2025-08-31
11269,83,6,1,3,645,1,,14.7,117.41,1725.93,Team-16,2025-07-07
11270,421,29,1,5,1754,1,,4.96,88.06,436.78,Team-3,2025-10-20
11271,1,1,4,1,2649,1,,7.14,32.98,235.48,Team-14,2025-09-25
11272,103,7,1,5,1188,4,6,15.38,137.17,2109.67,Team-9,2025-08-02
11273,308,21,1,3,2810,3,5,7.55,74.23,560.44,Team-7,2025-10-23
11274,187,12,3,6,2140,5,3,10.53,118.34,1246.12,Team-14,2025-10-14
11275,338,23,4,8,2388,5,5,18.18,140.51,2554.47,Team-13,2025-09-17
11276,53,4,4,1,2649,4,3,7.95,38.57,306.63,Team-19,2025-10-08
11277,116,8,4,6,312,4,1,7.61,41.98,319.47,Team-6,2025-10-02
11278,46,3,2,4,1214,2,,24.23,53.63,1299.45,Team-13,2025-09-29
11279,164,11,2,4,2824,5,7,9.54,44.88,428.16,Team-11,2025-10-10
11280,407,28,2,3,1122,4,7,21.06,126.89,2672.3,Team-7,2025-08-17
11281,102,7,1,8,2482,4,2,2.92,63.83,186.38,Team-1,2025-10-28
11282,91,6,1,6,1984,2,,14.73,103.61,1526.18,Team-12,2025-09-28
11283,332,23,4,3,755,5,2,10.5,74.59,783.2,Team-4,2025-09-04
11284,201,13,5,8,1388,5,7,27.72,91.04,2523.63,Team-7,2025-08-09
11285,47,3,2,8,2097,1,,12.71,78.86,1002.31,Team-17,2025-08-01
11286,294,20,1,5,1650,4,5,16.73,100.8,1686.38,Team-15,2025-08-16
11287,201,13,5,4,1452,3,4,4.95,132.77,657.21,Team-2,2025-07-09
11288,143,10,1,4,2337,2,,9.39,19.0,178.41,Team-11,2025-10-01
11289,89,6,1,8,2600,5,2,17.46,58.75,1025.78,Team-15,2025-09-28
11290,210,14,4,7,613,3,7,30.2,51.3,1549.26,Team-8,2025-08-26
11291,212,14,4,5,1076,3,6,2.98,41.24,122.9,Team-20,2025-07-02
11292,308,21,1,1,2403,5,6,18.55,21.65,401.61,Team-7,2025-09-19
11293,403,28,2,7,1812,2,,7.43,53.67,398.77,Team-9,2025-09-22
11294,89,6,1,8,898,1,,4.68,14.86,69.54,Team-18,2025-07-07
11295,4,1,4,6,1066,3,1,18.14,81.36,1475.87,Team-4,2025-08-09
11296,142,10,1,1,1262,2,,4.79,87.45,418.89,Team-9,2025-07-02
11297,198,13,5,6,2435,5,7,8.69,75.24,653.84,Team-2,2025-08-31
11298,60,4,4,5,1795,2,,2.74,149.3,409.08,Team-12,2025-08-24
11299,194,13,5,6,2144,4,3,19.22,110.85,2130.54,Team-6,2025-10-13
11300,23,2,4,2,1570,2,,9.09,136.25,1238.51,Team-1,2025-08-15
11301,187,12,3,1,1876,2,,5.74,123.56,709.23,Team-7,2025-07-06
11302,363,25,2,5,2518,2,,9.57,142.15,1360.38,Team-6,2025-08-12
11303,162,11,2,1,1870,4,5,9.59,70.48,675.9,Team-12,2025-09-05
11304,37,3,2,4,1708,4,6,13.78,103.48,1425.95,Team-12,2025-07-07
11305,188,13,5,4,2734,4,4,9.9,39.02,386.3,Team-2,2025-09-28
11306,397,28,2,5,262,3,5,17.95,93.92,1685.86,Team-12,2025-10-09
11307,53,4,4,4,598,3,4,20.81,40.41,840.93,Team-11,2025-10-23
11308,356,25,2,5,379,3,1,11.71,140.61,1646.54,Team-11,2025-09-07
11309,396,27,1,6,527,1,,2.68,30.68,82.22,Team-8,2025-08-02
11310,204,13,5,2,487,5,6,7.68,107.09,822.45,Team-17,2025-07-04
11311,138,9,2,6,199,2,,11.2,102.6,1149.12,Team-9,2025-08-07
11312,266,18,5,1,1869,2,,15.39,109.9,1691.36,Team-12,2025-10-08
11313,48,4,4,5,1286,1,,16.27,36.05,586.53,Team-5,2025-07-04
11314,44,3,2,3,581,2,,6.32,44.33,280.17,Team-6,2025-08-14
11315,81,6,1,8,1891,3,3,10.34,93.51,966.89,Team-17,2025-07-15
11316,265,18,5,3,1907,5,3,24.59,135.6,3334.4,Team-5,2025-09-30
11317,221,15,4,1,187,5,7,7.66,84.74,649.11,Team-4,2025-10-20
11318,191,13,5,7,846,4,4,16.25,91.25,1482.81,Team-11,2025-08-04
11319,35,3,2,3,1182,2,,9.06,76.37,691.91,Team-15,2025-08-17
11320,185,12,3,4,464,4,1,6.21,129.2,802.33,Team-11,2025-09-06
11321,432,30,2,3,2779,2,,6.08,143.93,875.09,Team-6,2025-08-21
11322,295,20,1,2,444,2,,21.67,80.7,1748.77,Team-12,2025-08-23
11323,425,29,1,6,1625,5,1,5.64,15.61,88.04,Team-6,2025-09-15
11324,317,22,1,5,1405,3,3,6.96,74.13,515.94,Team-17,2025-10-05
11325,243,17,3,1,363,5,1,22.81,117.87,2688.61,Team-19,2025-07-27
11326,208,14,4,3,1968,5,5,11.64,118.67,1381.32,Team-8,2025-10-23
11327,143,10,1,2,939,3,5,23.53,143.71,3381.5,Team-13,2025-10-05
11328,406,28,2,2,768,3,3,10.75,96.99,1042.64,Team-14,2025-09-27
11329,155,10,1,8,207,4,3,4.97,23.86,118.58,Team-2,2025-08-21
11330,37,3,2,1,216,3,1,5.13,20.2,103.63,Team-2,2025-10-23
11331,313,21,1,6,1360,4,6,6.59,20.08,132.33,Team-15,2025-07-07
11332,417,29,1,2,2741,3,3,10.1,58.5,590.85,Team-2,2025-10-05
11333,44,3,2,4,597,1,,9.52,49.53,471.53,Team-11,2025-07-20
11334,163,11,2,4,214,2,,16.7,136.68,2282.56,Team-2,2025-07-09
11335,245,17,3,2,865,3,5,6.86,50.74,348.08,Team-6,2025-07-21
11336,229,16,5,4,345,2,,13.76,79.03,1087.45,Team-8,2025-09-27
11337,359,25,2,6,402,5,5,8.85,121.61,1076.25,Team-11,2025-09-08
11338,309,21,1,7,1487,5,3,16.76,21.13,354.14,Team-17,2025-08-04
11339,156,10,1,3,214,4,5,16.7,136.61,2281.39,Team-13,2025-07-23
11340,37,3,2,6,1812,2,,24.85,11.26,279.81,Team-18,2025-07-01
11341,176,12,3,5,966,5,2,9.92,30.91,306.63,Team-15,2025-08-30
11342,395,27,1,7,1314,5,4,7.89,54.41,429.29,Team-6,2025-09-09
11343,356,25,2,8,2752,2,,10.58,56.12,593.75,Team-8,2025-07-22
11344,58,4,4,6,1129,5,4,15.28,103.86,1586.98,Team-17,2025-10-07
11345,311,21,1,6,1653,4,4,18.21,22.12,402.81,Team-12,2025-09-22
11346,372,26,3,7,2353,2,,6.0,143.28,859.68,Team-16,2025-08-31
11347,443,30,2,6,2237,2,,4.3,33.44,143.79,Team-16,2025-07-05
11348,290,19,5,7,2814,2,,3.3,70.09,231.3,Team-13,2025-08-13
11349,2,1,4,3,992,1,,16.39,86.86,1423.64,Team-14,2025-09-10
11350,1,1,4,7,49,2,,11.4,138.56,1579.58,Team-11,2025-10-25
11351,251,17,3,4,2850,4,7,4.23,54.38,230.03,Team-20,2025-08-02
11352,62,4,4,3,1623,3,6,21.1,68.16,1438.18,Team-9,2025-10-26
11353,2,1,4,4,371,3,5,12.25,30.25,370.56,Team-12,2025-08-25
11354,213,15,4,5,554,2,,5.14,14.44,74.22,Team-3,2025-07-02
11355,321,22,1,7,1107,4,7,1.26,27.29,34.39,Team-6,2025-09-10
11356,81,6,1,8,316,4,5,8.78,122.3,1073.79,Team-11,2025-07-18
11357,218,15,4,1,2100,3,1,14.84,97.26,1443.34,Team-3,2025-07-08
11358,10,1,4,6,885,2,,16.43,85.09,1398.03,Team-16,2025-09-14
11359,18,2,4,8,753,3,1,13.74,128.85,1770.4,Team-12,2025-08-30
11360,10,1,4,7,2014,5,1,5.09,69.63,354.42,Team-4,2025-09-03
11361,122,8,4,5,2282,4,3,14.62,54.45,796.06,Team-17,2025-07-13
11362,381,26,3,2,1,3,4,38.13,53.51,2040.34,Team-18,2025-08-17
11363,162,11,2,6,2000,5,2,18.65,122.49,2284.44,Team-15,2025-08-07
11364,216,15,4,5,1861,4,2,4.19,50.6,212.01,Team-3,2025-09-26
11365,266,18,5,8,208,2,,10.21,49.03,500.6,Team-18,2025-07-26
11366,60,4,4,1,1586,5,6,11.74,133.17,1563.42,Team-19,2025-10-23
11367,170,11,2,7,2320,3,3,22.38,148.77,3329.47,Team-1,2025-07-21
11368,372,26,3,5,394,5,1,5.71,79.91,456.29,Team-14,2025-09-10
11369,61,4,4,6,576,1,,13.26,101.42,1344.83,Team-16,2025-10-06
11370,377,26,3,8,1499,5,7,9.34,105.41,984.53,Team-11,2025-09-16
11371,213,15,4,7,183,1,,11.66,91.35,1065.14,Team-13,2025-08-05
11372,228,16,5,4,2552,2,,9.12,147.6,1346.11,Team-13,2025-08-01
11373,267,18,5,5,733,4,6,9.05,30.76,278.38,Team-6,2025-09-01
11374,176,12,3,5,1690,4,2,2.23,136.02,303.32,Team-19,2025-10-22
11375,173,12,3,8,1872,1,,11.74,54.64,641.47,Team-11,2025-10-18
11376,331,23,4,2,804,3,4,3.14,139.31,437.43,Team-13,2025-07-28
11377,291,20,1,8,174,5,5,15.47,45.83,708.99,Team-4,2025-10-28
11378,315,22,1,6,492,2,,2.77,20.42,56.56,Team-17,2025-09-07
11379,207,14,4,2,973,1,,5.28,14.52,76.67,Team-7,2025-10-24
11380,216,15,4,4,1191,1,,20.13,106.07,2135.19,Team-17,2025-08-20
11381,428,29,1,8,2788,1,,3.36,122.96,413.15,Team-3,2025-09-02
11382,287,19,5,7,593,2,,12.84,79.17,1016.54,Team-1,2025-08-06
11383,320,22,1,8,1004,3,7,13.24,69.88,925.21,Team-11,2025-10-14
11384,277,19,5,4,719,5,1,7.43,134.72,1000.97,Team-4,2025-09-04
11385,189,13,5,8,1935,2,,16.13,126.93,2047.38,Team-16,2025-08-22
11386,15,1,4,8,2516,5,3,48.21,57.05,2750.38,Team-11,2025-09-03
11387,355,25,2,8,997,4,7,8.52,125.69,1070.88,Team-8,2025-08-09
11388,89,6,1,6,2681,2,,12.74,108.95,1388.02,Team-9,2025-07-29
11389,167,11,2,3,2067,5,6,8.16,121.34,990.13,Team-18,2025-10-09
11390,437,30,2,7,2809,5,5,25.64,79.74,2044.53,Team-20,2025-08-02
