IrrigationEventID,FieldID,FarmID,RegionID,IrrigationMethodID,DateTimeID,VolumeM3,DurationMinutes,EnergyKWh,SourceType,CreatedDate
14307,335,23,4,1,424,133.15,202,16.18,Borewell,2025-08-26
14308,272,19,5,3,1758,27.54,47,1.67,Reservoir,2025-07-22
14309,396,27,1,1,1158,60.81,56,27.77,Borewell,2025-08-16
14310,225,15,4,3,480,54.74,171,6.6,Canal,2025-09-27
14311,336,23,4,2,1487,43.85,130,38.12,Canal,2025-10-23
14312,335,23,4,4,2401,37.16,16,13.98,Canal,2025-10-03
14313,201,13,5,3,1987,179.42,112,25.27,Borewell,2025-10-21
14314,47,3,2,2,869,96.5,47,22.29,Borewell,2025-07-29
14315,295,20,1,3,214,119.51,120,39.93,Borewell,2025-10-22
14316,326,22,1,4,2562,77.57,78,14.08,Canal,2025-07-21
14317,257,18,5,3,1135,91.65,111,15.43,Borewell,2025-09-01
14318,306,21,1,1,1747,117.07,98,13.42,Canal,2025-10-07
14319,285,19,5,1,752,58.33,163,36.22,Borewell,2025-10-05
14320,287,19,5,3,243,61.93,152,17.15,Reservoir,2025-07-26
14321,343,23,4,4,1212,13.34,157,13.19,Borewell,2025-07-15
14322,73,5,1,2,1981,30.17,69,10.99,Borewell,2025-07-08
14323,46,3,2,1,2466,104.24,23,21.71,Canal,2025-07-17
14324,111,8,4,1,609,102.19,139,33.55,Reservoir,2025-09-01
14325,283,19,5,2,877,88.22,147,5.86,Canal,2025-07-24
14326,384,26,3,3,429,72.42,154,12.71,Canal,2025-09-02
14327,338,23,4,4,484,188.24,26,6.21,Canal,2025-08-10
14328,396,27,1,3,348,49.84,36,7.81,Canal,2025-09-24
14329,314,21,1,1,1260,86.37,89,2.69,Borewell,2025-10-04
14330,374,26,3,4,1233,50.96,119,2.71,Borewell,2025-07-11
14331,264,18,5,3,1735,181.59,98,6.62,Borewell,2025-08-15
14332,118,8,4,2,2044,338.88,31,8.77,Borewell,2025-09-08
14333,211,14,4,4,1977,51.85,53,8.31,Borewell,2025-09-11
14334,23,2,4,1,1544,104.61,174,15.85,Borewell,2025-08-24
14335,352,24,4,4,1992,85.62,20,12.22,Borewell,2025-07-25
14336,388,27,1,3,206,38.37,61,16.64,Canal,2025-08-08
14337,383,26,3,2,390,55.26,215,19.1,Canal,2025-08-26
14338,364,25,2,1,2250,49.86,144,2.32,Reservoir,2025-08-19
14339,115,8,4,3,2167,80.33,204,4.43,Reservoir,2025-09-24
14340,157,10,1,4,1194,53.27,70,41.8,Borewell,2025-10-07
14341,247,17,3,2,2880,67.54,85,14.69,Borewell,2025-10-23
14342,213,15,4,1,2858,63.55,188,5.06,Canal,2025-10-23
14343,100,7,1,1,2086,41.13,137,23.33,Borewell,2025-10-01
14344,243,17,3,3,1662,102.43,107,7.64,Borewell,2025-08-25
14345,319,22,1,3,2280,69.73,208,10.96,Borewell,2025-10-27
14346,259,18,5,1,783,53.42,69,4.34,Reservoir,2025-10-24
14347,83,6,1,3,691,25.44,87,15.21,Borewell,2025-07-20
14348,410,28,2,4,1166,27.45,195,22.62,Borewell,2025-08-29
14349,251,17,3,1,2523,78.47,128,17.42,Canal,2025-10-10
14350,313,21,1,2,2324,30.93,33,26.32,Canal,2025-09-17
14351,398,28,2,2,926,85.49,79,5.83,Canal,2025-07-23
14352,56,4,4,3,894,73.05,234,20.72,Reservoir,2025-07-20
14353,69,5,1,3,1944,58.16,182,15.44,Reservoir,2025-07-06
14354,270,18,5,4,150,161.43,73,11.68,Borewell,2025-10-20
14355,253,17,3,1,1482,88.45,181,6.55,Canal,2025-08-09
14356,64,4,4,1,2812,73.26,124,8.15,Canal,2025-10-27
14357,394,27,1,3,1924,67.45,217,4.58,Canal,2025-10-17
14358,82,6,1,1,2118,48.61,163,25.04,Borewell,2025-07-19
14359,223,15,4,3,2285,53.76,222,21.36,Canal,2025-09-02
14360,11,1,4,1,2732,40.18,234,12.66,Reservoir,2025-09-04
14361,325,22,1,3,101,117.5,81,6.4,Canal,2025-07-30
14362,431,30,2,4,250,33.31,31,19.92,Borewell,2025-07-05
14363,309,21,1,2,1302,52.46,70,24.82,Borewell,2025-07-23
14364,376,26,3,4,849,69.75,69,27.4,Borewell,2025-10-15
14365,50,4,4,3,2647,70.06,70,27.51,Borewell,2025-10-12
14366,295,20,1,4,2277,34.47,58,6.76,Borewell,2025-08-07
14367,12,1,4,4,2277,86.6,148,8.54,Reservoir,2025-10-04
14368,234,16,5,3,2766,69.25,167,19.55,Canal,2025-08-25
14369,133,9,2,2,1176,132.72,46,12.81,Canal,2025-10-16
14370,92,6,1,3,1397,95.1,194,5.97,Borewell,2025-08-25
14371,108,7,1,1,2565,27.31,79,11.34,Canal,2025-09-13
14372,167,11,2,2,462,108.34,205,13.47,Borewell,2025-08-07
14373,28,2,4,2,2475,168.34,147,24.47,Borewell,2025-09-08
14374,275,19,5,1,1614,48.06,44,21.33,Borewell,2025-07-16
14375,253,17,3,1,852,183.93,231,8.37,Borewell,2025-07-04
14376,400,28,2,3,302,71.98,124,7.79,Reservoir,2025-10-05
14377,407,28,2,2,2851,114.99,202,21.12,Borewell,2025-10-04
14378,111,8,4,1,1339,78.77,74,4.72,Canal,2025-07-29
14379,269,18,5,1,1906,92.74,226,9.41,Canal,2025-08-22
14380,31,3,2,1,1711,43.75,108,15.13,Reservoir,2025-07-23
14381,35,3,2,2,1616,67.98,87,5.17,Canal,2025-08-10
14382,387,27,1,2,1004,22.53,42,6.24,Borewell,2025-10-24
14383,179,12,3,4,1268,46.56,155,15.88,Borewell,2025-08-02
14384,391,27,1,3,2127,32.32,22,32.43,Canal,2025-07-26
14385,91,6,1,1,1279,28.89,189,5.6,Canal,2025-07-08
14386,335,23,4,2,607,50.69,176,9.48,Canal,2025-08-30
14387,125,8,4,3,439,50.42,188,8.83,Borewell,2025-08-04
14388,25,2,4,2,1315,172.07,48,45.59,Canal,2025-09-27
14389,215,15,4,3,1508,106.28,88,16.41,Borewell,2025-10-15
14390,240,17,3,4,2855,241.99,162,18.7,Canal,2025-08-27
14391,265,18,5,2,1431,108.34,51,4.16,Borewell,2025-09-09
14392,397,28,2,2,673,78.44,131,96.65,Canal,2025-07-12
14393,157,10,1,3,741,30.5,65,20.42,Canal,2025-07-25
14394,49,4,4,2,1220,44.32,180,4.29,Canal,2025-09-01
14395,217,15,4,3,1819,141.38,230,10.54,Canal,2025-10-24
14396,400,28,2,1,2019,61.16,133,5.47,Canal,2025-09-15
14397,357,25,2,4,435,56.73,50,19.35,Canal,2025-08-29
14398,68,5,1,1,1155,44.14,74,18.61,Reservoir,2025-07-01
14399,249,17,3,1,204,89.69,19,18.67,Borewell,2025-08-11
14400,242,17,3,3,564,23.02,44,11.84,Borewell,2025-09-20
14401,420,29,1,1,135,42.19,95,13.06,Borewell,2025-09-09
14402,76,5,1,2,236,119.83,202,36.23,Canal,2025-08-17
14403,420,29,1,1,607,72.16,96,22.58,Borewell,2025-09-05
14404,12,1,4,3,364,84.33,220,5.83,Canal,2025-07-29
14405,44,3,2,1,1615,118.96,84,2.66,Borewell,2025-10-01
14406,176,12,3,4,201,121.74,124,8.67,Borewell,2025-07-02
14407,409,28,2,2,1687,145.81,225,10.22,Borewell,2025-09-26
14408,261,18,5,2,43,84.78,52,12.34,Borewell,2025-10-24
14409,184,12,3,2,1181,73.63,77,7.34,Borewell,2025-10-12
14410,418,29,1,4,2029,26.3,95,21.25,Borewell,2025-07-08
14411,346,23,4,2,2570,3.45,118,13.16,Canal,2025-10-20
14412,69,5,1,3,1699,76.41,89,18.53,Borewell,2025-10-07
14413,252,17,3,1,1421,151.26,107,15.17,Reservoir,2025-09-10
14414,132,9,2,4,366,18.79,68,7.46,Borewell,2025-09-10
14415,168,11,2,2,1220,67.16,211,3.83,Reservoir,2025-10-15
14416,161,11,2,4,2838,86.37,215,6.52,Borewell,2025-10-28
14417,305,20,1,2,678,51.01,85,7.07,Borewell,2025-08-14
14418,299,20,1,3,2397,35.94,146,27.96,Borewell,2025-07-02
14419,6,1,4,2,1347,114.9,61,7.9,Borewell,2025-09-17
14420,385,26,3,1,1264,31.71,239,30.06,Canal,2025-08-30
14421,291,20,1,2,2084,106.63,181,38.2,Borewell,2025-08-10
14422,49,4,4,3,2355,81.56,113,14.28,Canal,2025-07-25
14423,155,10,1,4,1096,209.21,134,17.23,Canal,2025-09-15
14424,57,4,4,3,1196,99.3,140,3.04,Reservoir,2025-10-15
14425,276,19,5,4,2253,33.31,173,11.37,Canal,2025-10-26
14426,162,11,2,1,849,100.67,81,15.08,Reservoir,2025-09-25
14427,244,17,3,4,8,78.31,156,26.4,Canal,2025-10-18
14428,308,21,1,4,2571,77.44,36,36.56,Borewell,2025-09-18
14429,248,17,3,4,462,123.49,34,19.11,Borewell,2025-09-10
14430,293,20,1,1,402,80.14,42,59.21,Canal,2025-08-28
14431,65,4,4,1,1030,35.11,101,6.67,Borewell,2025-09-13
14432,41,3,2,1,1010,86.55,67,23.59,Borewell,2025-07-01
14433,271,18,5,1,1772,102.61,217,9.17,Borewell,2025-07-22
14434,441,30,2,2,1549,29.67,207,20.73,Borewell,2025-10-12
14435,24,2,4,3,19,16.59,57,21.66,Canal,2025-09-27
14436,15,1,4,1,1955,86.64,98,15.95,Reservoir,2025-10-18
14437,136,9,2,1,1706,91.81,126,5.33,Borewell,2025-08-22
14438,439,30,2,4,2772,43.92,197,3.47,Borewell,2025-09-20
14439,97,6,1,3,2342,77.66,90,14.53,Canal,2025-10-02
14440,368,26,3,4,2490,67.32,229,13.22,Canal,2025-09-23
14441,364,25,2,2,652,51.59,45,8.26,Reservoir,2025-08-27
14442,63,4,4,3,882,33.11,201,8.92,Borewell,2025-10-12
14443,70,5,1,4,2066,63.49,208,10.74,Canal,2025-09-03
14444,442,30,2,1,404,112.76,219,4.8,Canal,2025-10-25
14445,395,27,1,4,1975,48.11,171,22.07,Reservoir,2025-09-12
14446,88,6,1,2,1365,83.66,101,1.69,Reservoir,2025-08-21
14447,289,19,5,3,2388,81.86,33,22.36,Borewell,2025-09-08
14448,242,17,3,2,2551,57.03,55,19.88,Borewell,2025-07-04
14449,261,18,5,2,1738,120.27,154,27.28,Borewell,2025-07-01
14450,371,26,3,3,909,28.88,221,16.91,Canal,2025-10-20
14451,329,23,4,1,2334,19.75,114,10.36,Borewell,2025-10-24
14452,84,6,1,2,2720,69.82,219,8.82,Canal,2025-07-26
14453,193,13,5,1,1220,69.31,153,6.43,Borewell,2025-08-19
14454,414,28,2,3,2460,96.55,132,25.54,Borewell,2025-10-09
14455,287,19,5,4,1908,62.94,62,5.1,Borewell,2025-07-16
14456,322,22,1,3,1698,41.34,156,9.62,Canal,2025-10-06
14457,318,22,1,4,2023,58.16,180,18.89,Reservoir,2025-07-08
14458,339,23,4,3,1478,132.84,200,14.79,Borewell,2025-07-10
14459,174,12,3,4,716,79.33,81,35.05,Reservoir,2025-10-21
14460,95,6,1,3,130,55.79,70,10.31,Canal,2025-09-10
14461,56,4,4,2,991,10.59,23,10.95,Canal,2025-09-04
14462,120,8,4,3,1574,37.97,69,12.39,Canal,2025-08-28
14463,379,26,3,4,360,98.22,100,3.31,Reservoir,2025-10-27
14464,72,5,1,4,1263,21.86,169,6.71,Reservoir,2025-08-09
14465,402,28,2,3,2791,35.03,237,8.95,Reservoir,2025-07-30
14466,393,27,1,2,466,113.86,171,10.9,Borewell,2025-10-14
14467,319,22,1,4,945,90.08,219,9.3,Canal,2025-07-30
14468,363,25,2,4,482,32.01,191,38.95,Borewell,2025-07-05
14469,235,16,5,4,244,72.59,197,8.27,Borewell,2025-09-02
14470,268,18,5,2,284,34.35,42,5.9,Borewell,2025-07-08
14471,163,11,2,1,1838,87.62,112,13.2,Borewell,2025-07-23
14472,376,26,3,4,94,43.86,91,18.41,Borewell,2025-07-14
14473,279,19,5,1,326,139.31,183,4.85,Borewell,2025-09-16
14474,104,7,1,2,1422,58.15,175,14.63,Borewell,2025-07-31
14475,410,28,2,4,1955,143.09,30,14.61,Canal,2025-07-18
14476,117,8,4,1,2295,21.82,102,13.25,Canal,2025-10-08
14477,426,29,1,2,952,64.05,231,9.48,Borewell,2025-07-09
14478,61,4,4,4,667,16.89,28,3.75,Borewell,2025-09-07
14479,95,6,1,2,422,86.87,35,9.08,Borewell,2025-10-04
14480,93,6,1,2,364,16.19,84,8.2,Borewell,2025-10-08
14481,292,20,1,3,654,100.03,192,4.09,Canal,2025-09-17
14482,79,5,1,3,1551,27.73,79,2.74,Canal,2025-09-02
14483,235,16,5,3,1748,69.0,33,5.02,Canal,2025-09-26
14484,82,6,1,4,558,61.32,143,25.42,Borewell,2025-10-19
14485,340,23,4,3,2662,86.12,110,19.62,Borewell,2025-08-06
14486,74,5,1,1,20,72.06,125,30.05,Canal,2025-10-02
14487,129,9,2,3,2023,57.34,61,27.86,Borewell,2025-10-13
14488,72,5,1,4,1251,45.99,56,9.09,Borewell,2025-07-09
14489,302,20,1,3,195,61.41,206,11.87,Borewell,2025-07-27
14490,149,10,1,4,678,65.43,228,4.02,Borewell,2025-10-02
14491,48,4,4,1,1038,52.46,117,17.1,Reservoir,2025-09-28
14492,94,6,1,1,1188,133.39,84,22.94,Borewell,2025-09-01
14493,240,17,3,4,2856,79.13,172,3.5,Canal,2025-08-01
14494,183,12,3,1,2171,69.29,48,6.56,Borewell,2025-07-24
14495,375,26,3,3,1588,14.11,180,29.28,Borewell,2025-10-20
14496,134,9,2,3,26,73.2,90,19.97,Canal,2025-07-12
14497,100,7,1,3,385,24.62,117,5.14,Reservoir,2025-08-03
14498,177,12,3,2,558,85.56,91,9.25,Canal,2025-08-22
14499,57,4,4,1,2405,38.91,235,35.57,Canal,2025-10-15
14500,274,19,5,4,1137,80.6,206,6.78,Borewell,2025-09-15
14501,106,7,1,4,2238,41.33,187,25.47,Borewell,2025-09-13
14502,424,29,1,2,1334,54.38,137,3.72,Canal,2025-10-08
14503,367,26,3,4,2679,26.79,101,9.98,Reservoir,2025-10-28
14504,82,6,1,1,315,49.76,190,2.81,Borewell,2025-07-07
14505,355,25,2,2,1205,57.38,131,14.38,Canal,2025-10-04
14506,341,23,4,4,2175,171.07,122,17.19,Borewell,2025-08-17
14507,15,1,4,1,339,36.36,193,17.01,Canal,2025-10-12
14508,323,22,1,1,1303,65.81,49,7.93,Canal,2025-07-02
14509,276,19,5,2,2874,32.25,105,31.91,Reservoir,2025-08-02
14510,153,10,1,3,231,83.09,111,31.74,Reservoir,2025-10-28
14511,409,28,2,4,697,93.3,70,5.3,Borewell,2025-07-14
14512,427,29,1,3,1628,33.07,55,7.45,Borewell,2025-08-15
14513,20,2,4,3,1271,80.72,169,2.43,Borewell,2025-10-09
14514,378,26,3,2,394,93.74,151,50.21,Borewell,2025-10-06
14515,440,30,2,4,2186,56.17,179,22.69,Canal,2025-09-07
14516,156,10,1,4,1398,138.83,103,11.84,Canal,2025-09-03
14517,216,15,4,1,595,92.55,233,9.16,Canal,2025-10-21
14518,439,30,2,4,1398,77.26,163,9.2,Borewell,2025-09-01
14519,48,4,4,3,1417,69.73,183,25.4,Reservoir,2025-08-12
14520,332,23,4,1,1252,188.25,66,13.39,Borewell,2025-08-28
14521,378,26,3,1,1819,54.03,177,16.93,Borewell,2025-09-10
14522,86,6,1,3,859,48.22,186,25.17,Borewell,2025-10-22
14523,161,11,2,4,211,77.82,53,29.82,Borewell,2025-10-09
14524,105,7,1,2,1388,44.47,33,11.64,Borewell,2025-10-08
14525,126,9,2,1,1802,28.24,84,11.97,Reservoir,2025-08-25
14526,134,9,2,4,2361,103.62,58,6.68,Borewell,2025-07-04
14527,12,1,4,3,101,16.83,30,21.3,Reservoir,2025-08-11
14528,226,15,4,3,834,94.1,67,5.07,Canal,2025-09-17
14529,65,4,4,3,1400,143.85,132,18.21,Borewell,2025-08-07
14530,180,12,3,3,1340,150.36,48,12.05,Canal,2025-07-04
14531,183,12,3,1,2044,61.21,178,10.71,Canal,2025-08-04
14532,315,22,1,1,2334,68.05,238,7.08,Canal,2025-07-09
14533,10,1,4,2,878,39.32,185,8.13,Canal,2025-09-18
14534,244,17,3,2,1903,59.86,182,22.15,Canal,2025-09-05
14535,376,26,3,4,2718,42.44,182,3.29,Canal,2025-08-30
14536,199,13,5,1,58,56.14,137,28.28,Canal,2025-10-25
14537,274,19,5,2,478,79.68,30,9.14,Borewell,2025-10-17
14538,284,19,5,3,546,46.09,207,7.34,Canal,2025-09-19
14539,323,22,1,1,647,61.58,192,9.88,Borewell,2025-10-19
14540,331,23,4,2,2458,73.69,70,6.27,Canal,2025-10-23
14541,247,17,3,2,2286,15.1,215,14.68,Borewell,2025-07-14
14542,159,10,1,4,1265,82.27,81,46.47,Canal,2025-07-10
14543,161,11,2,2,991,65.9,77,22.08,Reservoir,2025-09-22
14544,164,11,2,2,219,79.53,23,33.54,Borewell,2025-09-04
14545,309,21,1,1,2816,111.54,186,11.06,Borewell,2025-10-01
14546,427,29,1,2,1966,61.31,200,6.26,Borewell,2025-07-02
14547,431,30,2,3,750,170.19,214,8.91,Borewell,2025-09-14
14548,410,28,2,3,2452,71.9,119,37.55,Borewell,2025-08-27
14549,71,5,1,4,615,55.31,25,12.86,Canal,2025-10-01
14550,129,9,2,1,2815,80.28,185,11.65,Canal,2025-08-17
14551,27,2,4,2,283,51.57,214,7.36,Reservoir,2025-08-18
14552,342,23,4,1,1544,68.5,231,10.18,Borewell,2025-08-05
14553,272,19,5,4,664,172.44,68,14.04,Canal,2025-07-13
14554,174,12,3,3,2824,55.03,135,18.82,Borewell,2025-08-12
14555,131,9,2,2,863,70.2,91,16.13,Borewell,2025-10-03
14556,72,5,1,3,2731,30.34,103,8.18,Canal,2025-10-15
14557,438,30,2,1,2865,140.92,52,13.74,Canal,2025-10-19
14558,64,4,4,1,140,77.4,207,6.36,Canal,2025-09-30
14559,85,6,1,4,39,82.03,196,7.08,Borewell,2025-07-01
14560,106,7,1,2,2708,85.54,143,19.74,Reservoir,2025-09-30
14561,62,4,4,1,1952,30.8,81,12.77,Canal,2025-09-05
14562,223,15,4,1,799,9.59,213,20.22,Borewell,2025-09-03
14563,185,12,3,4,2132,91.25,58,17.64,Reservoir,2025-09-20
14564,320,22,1,2,2833,79.75,222,7.68,Borewell,2025-09-17
14565,381,26,3,2,2511,36.83,16,6.68,Borewell,2025-08-31
14566,326,22,1,2,129,41.49,221,7.01,Canal,2025-10-16
14567,389,27,1,2,304,147.47,130,43.32,Canal,2025-08-18
14568,120,8,4,1,66,215.15,211,9.67,Borewell,2025-07-03
14569,201,13,5,1,324,118.54,164,27.49,Borewell,2025-09-07
14570,387,27,1,2,959,50.34,157,1.71,Borewell,2025-09-29
14571,97,6,1,4,1404,42.2,141,15.06,Canal,2025-08-29
14572,342,23,4,2,1571,65.77,40,22.89,Reservoir,2025-09-16
14573,341,23,4,2,228,37.33,97,4.85,Borewell,2025-10-09
14574,325,22,1,1,175,129.15,153,38.04,Borewell,2025-08-29
14575,210,14,4,2,966,41.33,196,36.51,Canal,2025-09-28
14576,116,8,4,2,2732,95.34,144,7.2,Borewell,2025-07-17
14577,180,12,3,3,933,63.59,187,12.16,Borewell,2025-10-21
14578,19,2,4,1,635,38.11,210,14.29,Canal,2025-09-27
14579,129,9,2,1,799,31.1,229,24.12,Borewell,2025-10-20
14580,405,28,2,1,2797,84.2,50,39.11,Canal,2025-09-11
14581,78,5,1,4,2353,59.87,171,18.92,Borewell,2025-09-15
14582,106,7,1,4,1782,73.82,209,10.98,Canal,2025-08-15
14583,122,8,4,1,1689,53.17,203,10.11,Canal,2025-09-08
14584,9,1,4,1,1665,88.69,149,29.74,Borewell,2025-10-14
14585,35,3,2,3,1300,27.67,183,7.77,Reservoir,2025-07-21
14586,369,26,3,3,110,166.3,81,15.0,Borewell,2025-10-06
14587,425,29,1,3,740,48.56,205,18.32,Canal,2025-07-02
14588,333,23,4,3,630,40.43,84,25.0,Borewell,2025-07-12
14589,268,18,5,1,949,47.82,237,5.53,Canal,2025-07-19
14590,138,9,2,1,2234,38.32,99,20.4,Reservoir,2025-07-10
14591,39,3,2,2,126,82.42,173,1.87,Canal,2025-09-19
14592,427,29,1,1,305,46.25,20,7.09,Canal,2025-10-13
14593,213,15,4,4,1576,96.96,230,40.47,Reservoir,2025-08-21
14594,54,4,4,3,2070,70.18,79,13.44,Reservoir,2025-10-19
14595,192,13,5,2,2148,97.06,28,8.57,Canal,2025-08-01
14596,90,6,1,1,1316,71.59,86,9.47,Borewell,2025-08-11
14597,122,8,4,2,1643,75.63,179,14.18,Borewell,2025-08-01
14598,179,12,3,3,756,48.64,90,21.77,Borewell,2025-09-25
14599,415,28,2,2,1603,86.59,22,7.15,Canal,2025-08-11
14600,312,21,1,2,2478,87.5,24,17.42,Borewell,2025-07-13
14601,358,25,2,3,1501,111.83,54,21.49,Canal,2025-08-08
14602,142,10,1,2,1259,47.0,16,7.93,Reservoir,2025-09-20
14603,123,8,4,1,960,77.28,167,1.15,Canal,2025-10-23
14604,187,12,3,4,767,51.89,190,2.08,Canal,2025-09-18
14605,246,17,3,3,1799,57.23,46,13.74,Canal,2025-10-10
14606,303,20,1,2,1603,77.32,75,3.02,Canal,2025-09-05
14607,172,11,2,1,2467,126.71,75,9.76,Canal,2025-09-11
14608,287,19,5,3,26,99.2,141,13.72,Borewell,2025-08-01
14609,361,25,2,4,1185,12.12,102,11.48,Borewell,2025-10-19
14610,22,2,4,3,692,63.71,101,12.31,Borewell,2025-08-31
14611,139,9,2,4,732,72.61,45,2.88,Borewell,2025-07-22
14612,210,14,4,3,1183,90.44,54,11.78,Borewell,2025-10-25
14613,137,9,2,3,340,59.03,34,12.64,Canal,2025-08-30
14614,358,25,2,3,2671,54.59,131,11.01,Reservoir,2025-08-09
14615,8,1,4,1,108,121.42,56,15.2,Borewell,2025-08-10
14616,399,28,2,3,737,122.16,196,5.31,Reservoir,2025-08-04
14617,412,28,2,3,852,60.59,87,4.43,Canal,2025-07-23
14618,117,8,4,1,2641,118.24,63,3.67,Reservoir,2025-10-19
14619,37,3,2,2,324,71.98,158,5.65,Reservoir,2025-08-09
14620,127,9,2,2,1915,73.95,62,19.25,Reservoir,2025-09-09
14621,435,30,2,4,2590,55.24,44,15.52,Borewell,2025-07-31
14622,421,29,1,2,1183,96.38,118,23.69,Borewell,2025-09-02
14623,84,6,1,3,234,118.01,103,45.2,Canal,2025-10-01
14624,63,4,4,3,2591,183.89,188,27.17,Reservoir,2025-08-25
14625,145,10,1,4,850,136.6,120,11.01,Canal,2025-07-14
14626,366,25,2,1,411,12.79,198,6.18,Reservoir,2025-07-08
14627,34,3,2,4,2437,89.54,60,13.73,Reservoir,2025-10-08
14628,33,3,2,3,1591,79.96,150,29.27,Borewell,2025-10-21
14629,267,18,5,1,523,32.54,229,26.53,Canal,2025-09-07
14630,443,30,2,1,126,104.41,238,7.95,Canal,2025-08-26
14631,391,27,1,3,659,56.64,137,6.27,Canal,2025-07-04
14632,355,25,2,3,2579,50.72,185,22.76,Canal,2025-07-16
14633,292,20,1,3,2842,98.17,74,7.54,Borewell,2025-08-17
14634,402,28,2,1,2132,88.91,236,11.57,Canal,2025-09-18
14635,300,20,1,1,359,149.02,92,5.84,Canal,2025-08-02
14636,175,12,3,4,884,61.68,90,57.69,Borewell,2025-07-13
14637,414,28,2,1,1888,41.24,90,33.86,Borewell,2025-07-31
14638,257,18,5,1,2754,62.34,16,13.47,Canal,2025-08-11
14639,290,19,5,3,1714,109.86,106,26.08,Canal,2025-10-21
14640,247,17,3,2,168,125.22,118,26.6,Reservoir,2025-07-21
14641,430,30,2,1,1056,113.55,200,10.29,Canal,2025-10-07
14642,58,4,4,1,1861,35.19,123,9.1,Borewell,2025-08-12
14643,202,13,5,3,2045,58.32,53,24.67,Canal,2025-10-23
14644,137,9,2,3,524,85.19,120,15.29,Borewell,2025-09-07
14645,111,8,4,3,883,44.54,22,16.72,Reservoir,2025-07-27
14646,30,2,4,3,2610,66.12,33,5.11,Borewell,2025-07-13
14647,383,26,3,3,1925,49.57,176,2.48,Borewell,2025-10-24
14648,100,7,1,2,1904,117.35,82,10.82,Borewell,2025-08-17
14649,429,29,1,2,2822,72.8,156,9.42,Reservoir,2025-08-08
14650,312,21,1,4,1973,66.12,158,18.88,Reservoir,2025-10-03
14651,347,24,4,4,2505,109.32,151,14.57,Reservoir,2025-08-30
14652,164,11,2,2,919,75.18,208,48.68,Borewell,2025-10-07
14653,336,23,4,4,132,111.46,202,5.85,Borewell,2025-09-21
14654,164,11,2,4,55,17.78,149,7.93,Canal,2025-09-21
14655,151,10,1,2,1495,67.61,182,6.26,Borewell,2025-08-14
14656,275,19,5,4,2065,127.19,199,38.92,Canal,2025-10-25
14657,398,28,2,4,1271,117.01,56,6.7,Canal,2025-07-02
14658,398,28,2,1,1314,54.66,175,2.93,Reservoir,2025-10-20
14659,390,27,1,3,257,104.29,128,7.39,Canal,2025-07-13
14660,305,20,1,1,44,80.0,205,20.14,Borewell,2025-08-11
14661,144,10,1,3,1457,95.86,113,9.51,Canal,2025-07-09
14662,210,14,4,4,1709,38.77,173,52.16,Canal,2025-09-01
14663,52,4,4,4,1710,78.53,108,17.05,Reservoir,2025-08-08
14664,232,16,5,4,1615,80.42,202,15.1,Canal,2025-09-07
14665,339,23,4,3,625,85.74,159,2.67,Borewell,2025-07-10
14666,260,18,5,2,2083,139.27,90,41.31,Borewell,2025-08-29
14667,209,14,4,3,1318,101.01,193,6.22,Borewell,2025-07-03
14668,353,24,4,2,1941,81.55,16,6.83,Canal,2025-08-01
14669,180,12,3,3,1909,96.22,149,15.99,Borewell,2025-10-14
14670,255,17,3,2,1235,37.55,150,6.25,Borewell,2025-07-30
14671,272,19,5,3,2731,70.26,42,10.79,Canal,2025-07-07
14672,364,25,2,3,2635,192.56,114,9.05,Canal,2025-10-08
14673,295,20,1,1,2670,98.22,184,22.61,Canal,2025-10-17
14674,375,26,3,2,1094,29.88,119,7.32,Canal,2025-08-25
14675,214,15,4,3,865,46.48,135,28.12,Canal,2025-09-02
14676,280,19,5,4,150,31.22,138,24.52,Canal,2025-08-19
14677,405,28,2,2,210,125.53,226,15.25,Canal,2025-09-09
14678,226,15,4,3,1531,124.1,172,8.7,Canal,2025-08-23
14679,417,29,1,3,62,36.03,65,6.56,Canal,2025-08-12
14680,422,29,1,2,1392,65.98,195,12.32,Canal,2025-08-30
14681,19,2,4,2,2057,79.16,79,5.26,Borewell,2025-09-29
14682,66,4,4,3,2049,47.72,74,1.83,Canal,2025-07-27
14683,128,9,2,4,654,37.65,230,26.28,Reservoir,2025-09-09
14684,227,16,5,3,2277,96.83,40,3.1,Borewell,2025-09-17
14685,186,12,3,2,2263,28.28,155,12.64,Canal,2025-09-02
14686,285,19,5,2,1206,35.48,212,17.72,Canal,2025-08-19
14687,134,9,2,4,1244,152.31,221,18.09,Canal,2025-07-02
14688,304,20,1,3,534,10.82,22,11.92,Canal,2025-07-07
14689,257,18,5,3,2715,208.56,156,13.72,Canal,2025-09-23
14690,15,1,4,1,2671,64.6,150,8.04,Canal,2025-07-30
14691,223,15,4,4,2111,96.8,37,24.38,Borewell,2025-07-13
14692,84,6,1,3,400,74.88,49,19.14,Borewell,2025-10-04
14693,239,17,3,2,905,46.43,177,10.8,Canal,2025-08-24
14694,365,25,2,2,1303,102.04,54,18.18,Borewell,2025-10-19
14695,230,16,5,4,1195,73.26,179,4.17,Borewell,2025-08-29
14696,405,28,2,1,702,80.21,54,20.02,Canal,2025-07-21
14697,215,15,4,4,2564,46.77,23,2.26,Borewell,2025-08-17
14698,208,14,4,1,752,121.44,238,1.2,Canal,2025-08-10
14699,14,1,4,2,348,55.14,191,41.76,Reservoir,2025-08-25
