PestIncidentID,FieldID,FarmID,RegionID,CropID,PestID,SeverityID,DateTimeID,AreaAffectedHectares,ActionTakenID,FollowUpRequired,CreatedDate
10273,379,26,3,4,2,1,1854,2.99,4,0,2025-07-13
10274,57,4,4,5,1,1,2332,3.13,4,0,2025-09-20
10275,336,23,4,5,4,4,335,0.64,4,0,2025-09-21
10276,45,3,2,2,5,2,157,1.3,2,1,2025-07-10
10277,332,23,4,5,4,4,80,3.06,3,0,2025-07-10
10278,246,17,3,1,3,3,2122,4.36,4,1,2025-09-13
10279,55,4,4,1,4,1,798,1.97,1,1,2025-09-20
10280,62,4,4,1,3,3,1793,4.82,2,0,2025-09-07
10281,151,10,1,2,2,3,2340,2.5,2,1,2025-07-27
10282,432,30,2,1,2,3,2562,0.66,1,1,2025-09-04
10283,143,10,1,4,5,3,2,1.75,2,0,2025-09-22
10284,267,18,5,6,3,3,1537,2.16,4,0,2025-10-11
10285,242,17,3,1,4,1,835,1.98,1,1,2025-08-20
10286,49,4,4,3,4,4,2358,1.87,3,0,2025-09-02
10287,206,14,4,5,4,4,2454,1.16,3,1,2025-09-07
10288,60,4,4,3,2,4,1868,1.21,3,0,2025-07-01
10289,103,7,1,2,2,4,2290,0.12,3,0,2025-10-25
10290,42,3,2,2,1,4,1308,2.08,2,0,2025-08-05
10291,26,2,4,3,2,1,1009,3.76,3,0,2025-07-01
10292,406,28,2,4,5,3,2024,0.82,4,0,2025-08-28
10293,415,28,2,4,5,1,1154,1.08,3,0,2025-09-01
10294,113,8,4,7,4,1,2756,1.39,1,0,2025-07-25
10295,32,3,2,8,3,3,304,3.41,2,0,2025-08-08
10296,383,26,3,6,2,4,889,0.44,3,0,2025-08-26
10297,58,4,4,4,3,3,1438,1.38,4,0,2025-07-11
10298,118,8,4,8,1,1,2309,0.71,2,1,2025-07-15
10299,431,30,2,8,2,1,2667,2.55,2,1,2025-09-09
10300,93,6,1,5,2,3,617,2.74,2,0,2025-10-02
10301,195,13,5,5,2,2,1402,2.08,2,0,2025-07-30
10302,218,15,4,4,2,3,1394,2.7,1,0,2025-10-20
10303,312,21,1,3,4,1,2755,4.91,2,0,2025-09-29
10304,191,13,5,6,2,3,2182,4.79,2,1,2025-07-27
10305,133,9,2,1,5,3,928,4.63,2,0,2025-07-12
10306,177,12,3,4,2,1,2294,4.6,1,1,2025-07-05
10307,255,17,3,8,5,3,2764,0.77,1,0,2025-10-25
10308,250,17,3,7,1,1,200,3.42,2,0,2025-10-06
10309,208,14,4,8,3,2,2761,2.15,1,1,2025-08-28
10310,341,23,4,3,3,1,93,0.26,3,1,2025-07-28
10311,95,6,1,5,2,2,1151,4.73,4,1,2025-10-14
10312,28,2,4,3,2,4,1197,2.15,2,0,2025-09-16
10313,90,6,1,7,5,1,876,3.2,2,0,2025-07-09
10314,355,25,2,5,5,3,1056,1.87,2,0,2025-08-31
10315,291,20,1,5,2,1,1590,1.31,1,0,2025-09-10
10316,407,28,2,2,1,1,140,3.04,1,0,2025-07-08
10317,66,4,4,2,1,1,1059,3.65,1,0,2025-09-13
10318,242,17,3,7,2,1,2225,2.24,2,0,2025-07-03
10319,24,2,4,1,4,1,39,0.62,4,0,2025-07-05
10320,296,20,1,2,5,1,1567,2.28,1,1,2025-08-03
10321,370,26,3,3,3,2,2781,0.81,3,0,2025-07-25
10322,335,23,4,7,4,1,2186,1.08,3,1,2025-08-25
10323,227,16,5,1,4,1,1877,1.67,1,0,2025-07-12
10324,282,19,5,8,5,1,290,4.47,4,0,2025-07-19
10325,151,10,1,5,5,4,2631,3.7,4,0,2025-07-02
10326,208,14,4,6,2,4,433,4.3,1,0,2025-08-19
10327,196,13,5,3,1,3,1579,2.95,3,0,2025-09-29
10328,185,12,3,1,3,1,405,4.1,4,0,2025-10-23
10329,218,15,4,2,5,4,1801,1.04,1,0,2025-09-18
10330,326,22,1,6,4,1,1653,2.37,4,1,2025-08-12
10331,350,24,4,1,1,1,1501,4.66,3,0,2025-07-23
10332,337,23,4,5,5,1,116,2.49,2,1,2025-10-24
10333,262,18,5,7,5,3,837,3.98,4,0,2025-09-02
10334,193,13,5,2,1,1,2346,1.35,4,0,2025-07-06
10335,347,24,4,6,2,4,2582,1.08,2,1,2025-10-23
10336,288,19,5,4,2,3,2822,4.89,4,0,2025-07-31
10337,135,9,2,8,4,1,111,0.45,3,0,2025-08-21
10338,95,6,1,7,5,2,2553,3.96,2,0,2025-10-21
10339,41,3,2,4,3,3,2586,2.26,2,0,2025-10-23
10340,382,26,3,5,3,2,2130,4.69,1,0,2025-08-12
10341,356,25,2,6,2,2,2062,3.31,1,0,2025-07-29
10342,108,7,1,4,1,3,2483,1.66,2,0,2025-07-20
10343,437,30,2,7,5,4,2183,1.45,2,1,2025-07-01
10344,333,23,4,7,4,2,2058,2.53,1,0,2025-10-15
10345,340,23,4,6,3,1,1723,3.22,3,0,2025-07-20
10346,382,26,3,1,2,1,2258,3.72,4,0,2025-07-17
10347,438,30,2,7,4,3,249,1.78,2,1,2025-09-12
10348,5,1,4,4,1,1,519,1.18,4,0,2025-09-10
10349,335,23,4,5,5,1,2492,0.98,4,1,2025-10-08
10350,211,14,4,3,1,3,1144,0.69,1,0,2025-08-18
10351,91,6,1,3,1,4,1437,1.94,1,0,2025-07-26
10352,15,1,4,3,4,3,2754,4.19,1,0,2025-09-23
10353,12,1,4,1,2,3,793,1.33,1,0,2025-07-15
10354,147,10,1,8,2,4,1386,0.27,2,0,2025-07-14
10355,371,26,3,3,1,1,231,3.58,4,0,2025-07-14
10356,401,28,2,6,5,1,2697,3.99,2,0,2025-10-12
10357,97,6,1,7,2,2,1274,3.02,2,0,2025-09-26
10358,206,14,4,8,4,3,775,3.1,3,1,2025-09-17
10359,79,5,1,2,1,1,573,3.9,1,0,2025-07-16
10360,13,1,4,6,3,2,1255,1.11,4,0,2025-09-07
10361,122,8,4,4,1,2,1084,4.92,3,1,2025-09-17
10362,151,10,1,2,4,4,1084,4.78,1,0,2025-07-30
10363,400,28,2,4,5,1,338,0.9,2,0,2025-08-14
10364,28,2,4,6,5,2,1715,2.71,3,0,2025-07-27
10365,402,28,2,8,4,3,224,2.04,3,0,2025-07-31
10366,226,15,4,5,3,3,49,3.58,2,0,2025-09-14
10367,284,19,5,5,3,1,334,3.41,2,1,2025-08-03
10368,58,4,4,4,5,1,1967,3.43,2,0,2025-07-25
10369,334,23,4,2,1,3,1702,1.06,2,1,2025-09-25
10370,301,20,1,2,2,3,1576,1.07,1,0,2025-07-07
10371,166,11,2,6,3,3,2835,3.31,1,0,2025-09-03
10372,171,11,2,6,4,3,2801,3.23,1,0,2025-08-02
10373,80,5,1,8,1,4,2554,0.39,1,0,2025-08-05
10374,52,4,4,6,1,4,2732,4.07,1,0,2025-09-05
10375,332,23,4,8,3,4,684,4.61,4,0,2025-08-18
10376,354,24,4,8,4,1,1279,3.21,2,1,2025-07-20
10377,93,6,1,4,1,4,151,0.36,1,0,2025-09-19
10378,325,22,1,4,5,3,745,0.85,1,0,2025-08-01
10379,190,13,5,6,3,1,214,3.16,4,0,2025-09-11
10380,380,26,3,5,5,4,2393,3.3,3,0,2025-10-07
10381,187,12,3,2,1,2,1515,2.09,1,1,2025-09-01
10382,114,8,4,1,4,2,539,3.02,2,0,2025-08-26
10383,120,8,4,2,3,3,1920,0.75,4,1,2025-10-10
10384,311,21,1,7,3,3,590,2.9,2,1,2025-07-21
10385,364,25,2,8,5,1,2644,3.66,1,0,2025-09-20
10386,175,12,3,2,2,1,1403,2.37,2,0,2025-09-21
10387,44,3,2,6,3,1,871,3.02,4,0,2025-10-09
10388,104,7,1,3,4,3,939,3.74,2,0,2025-09-07
10389,377,26,3,7,2,2,498,4.22,2,0,2025-07-24
10390,161,11,2,3,4,2,6,1.91,1,1,2025-07-04
10391,256,17,3,3,1,4,1495,3.29,2,0,2025-10-15
10392,260,18,5,4,4,1,1942,1.31,3,1,2025-10-28
10393,182,12,3,4,3,4,2514,3.05,4,0,2025-10-11
10394,384,26,3,1,5,3,2745,3.54,1,0,2025-10-13
10395,302,20,1,2,2,4,1760,2.51,1,0,2025-07-16
10396,277,19,5,4,3,1,595,2.45,2,0,2025-08-06
10397,380,26,3,5,2,1,838,1.76,2,1,2025-07-13
10398,219,15,4,3,5,2,2758,0.45,3,1,2025-08-10
10399,328,23,4,8,1,1,2347,1.36,2,0,2025-07-21
10400,362,25,2,1,3,2,2484,4.06,1,0,2025-08-17
10401,298,20,1,6,4,4,1167,3.78,4,1,2025-07-17
10402,358,25,2,7,3,2,174,3.61,3,0,2025-08-25
10403,377,26,3,5,1,4,2099,1.22,3,0,2025-10-25
10404,314,21,1,5,5,2,2152,1.13,1,1,2025-09-02
10405,205,14,4,6,1,1,2823,2.16,2,0,2025-10-23
10406,332,23,4,3,1,3,350,1.15,2,0,2025-09-19
10407,273,19,5,6,4,4,1560,0.41,1,0,2025-10-15
10408,153,10,1,8,2,1,360,4.0,4,1,2025-08-04
10409,108,7,1,3,2,2,2243,2.23,1,0,2025-07-16
10410,424,29,1,4,1,3,608,3.85,2,1,2025-08-20
10411,23,2,4,5,2,4,1465,0.5,2,0,2025-08-22
10412,180,12,3,7,4,1,1310,0.18,1,0,2025-07-20
10413,55,4,4,3,4,2,154,0.42,1,1,2025-09-22
10414,11,1,4,8,5,2,137,4.65,2,1,2025-08-30
10415,266,18,5,6,4,4,2822,4.9,3,0,2025-07-21
10416,199,13,5,6,1,4,401,3.83,1,0,2025-07-13
10417,241,17,3,7,2,2,2227,0.33,2,0,2025-08-04
10418,321,22,1,7,2,2,548,4.9,4,0,2025-09-03
10419,112,8,4,1,2,1,508,1.63,3,0,2025-07-14
10420,230,16,5,1,4,2,488,3.84,1,1,2025-09-15
10421,43,3,2,7,3,3,2797,3.93,1,0,2025-07-07
10422,59,4,4,1,5,2,2434,2.42,1,0,2025-10-15
10423,338,23,4,7,1,3,2650,3.71,4,0,2025-09-11
10424,306,21,1,5,3,3,1941,3.5,1,0,2025-10-05
10425,122,8,4,1,1,1,2827,0.16,1,0,2025-07-22
10426,428,29,1,8,3,2,1526,2.07,1,1,2025-08-14
10427,84,6,1,6,1,1,2016,1.28,3,0,2025-07-13
10428,289,19,5,3,2,3,819,4.47,1,0,2025-08-22
10429,206,14,4,5,3,1,238,4.26,2,1,2025-08-14
10430,299,20,1,3,1,4,961,0.14,4,0,2025-09-26
10431,150,10,1,5,4,2,609,3.24,3,1,2025-10-20
10432,186,12,3,4,5,1,490,3.67,2,0,2025-08-14
10433,430,30,2,7,5,4,617,1.78,1,0,2025-07-01
10434,311,21,1,7,4,3,1933,4.24,3,0,2025-10-15
10435,279,19,5,5,2,1,2768,3.26,4,1,2025-09-02
10436,238,16,5,1,4,2,801,0.93,3,1,2025-09-14
10437,121,8,4,7,4,3,500,3.06,4,0,2025-08-09
10438,358,25,2,3,4,3,641,3.76,3,0,2025-08-20
10439,107,7,1,5,4,1,1369,1.38,1,0,2025-09-06
10440,280,19,5,3,2,3,1214,2.79,1,0,2025-09-23
10441,80,5,1,6,1,4,1930,4.96,4,0,2025-08-10
10442,251,17,3,4,3,1,1557,0.46,1,0,2025-08-04
10443,220,15,4,7,3,4,175,0.19,1,0,2025-09-08
10444,388,27,1,5,2,2,2673,0.75,1,1,2025-09-14
10445,402,28,2,6,5,1,581,4.21,1,0,2025-08-30
10446,148,10,1,4,4,4,1727,0.67,4,0,2025-09-16
10447,441,30,2,8,4,3,2041,3.64,4,1,2025-08-04
10448,398,28,2,5,3,2,1812,0.88,4,0,2025-07-30
10449,168,11,2,6,1,4,1598,4.84,3,1,2025-08-17
10450,122,8,4,8,4,1,1038,1.62,1,1,2025-07-31
10451,96,6,1,5,1,4,478,3.37,2,0,2025-10-28
10452,178,12,3,3,1,2,86,2.45,1,0,2025-08-04
10453,375,26,3,5,3,4,740,3.55,1,0,2025-07-25
10454,264,18,5,4,5,2,2003,3.79,1,1,2025-08-21
10455,396,27,1,8,4,3,2211,0.52,4,0,2025-08-12
10456,293,20,1,1,2,4,2713,0.83,3,0,2025-08-05
10457,375,26,3,5,3,2,1387,2.3,4,0,2025-10-25
10458,88,6,1,4,3,1,2462,2.19,1,1,2025-07-02
10459,211,14,4,2,5,4,2591,4.21,4,0,2025-09-25
10460,395,27,1,8,4,4,451,1.91,3,0,2025-08-06
10461,434,30,2,1,2,4,290,4.59,4,0,2025-09-23
10462,241,17,3,5,5,3,259,0.44,1,1,2025-07-10
10463,48,4,4,1,3,1,2706,1.41,4,0,2025-10-27
10464,119,8,4,3,4,4,12,2.84,1,0,2025-07-01
10465,54,4,4,3,4,4,441,2.47,1,0,2025-10-16
10466,329,23,4,2,5,4,283,3.47,2,1,2025-07-21
10467,435,30,2,4,4,2,1147,3.22,3,0,2025-08-09
10468,276,19,5,3,3,2,1467,2.42,2,0,2025-07-04
10469,355,25,2,5,4,3,1576,2.97,2,0,2025-08-26
10470,255,17,3,1,2,1,217,0.12,2,0,2025-08-09
10471,22,2,4,3,1,4,2853,3.06,4,0,2025-08-25
10472,275,19,5,7,3,2,2038,1.11,1,1,2025-08-12
10473,42,3,2,7,5,3,2155,1.38,1,1,2025-10-19
10474,76,5,1,3,5,1,2135,1.44,3,0,2025-09-11
10475,30,2,4,7,5,3,816,2.35,3,0,2025-09-13
10476,443,30,2,5,3,1,2150,1.61,2,0,2025-07-11
10477,237,16,5,5,5,2,1870,2.88,1,1,2025-09-27
10478,115,8,4,7,4,3,2378,4.82,3,0,2025-07-11
10479,184,12,3,1,3,1,2679,3.28,2,0,2025-07-24
10480,166,11,2,1,2,1,2419,3.84,3,0,2025-09-27
10481,176,12,3,8,3,1,467,2.94,3,0,2025-10-06
10482,144,10,1,1,2,2,1738,2.95,4,1,2025-08-19
10483,152,10,1,2,1,2,43,3.92,4,0,2025-07-01
10484,66,4,4,2,2,1,1436,2.1,1,0,2025-07-15
10485,119,8,4,6,3,1,2725,1.36,1,0,2025-08-05
10486,4,1,4,5,1,1,254,1.9,3,1,2025-07-21
10487,230,16,5,6,5,2,2477,3.32,4,1,2025-07-14
10488,432,30,2,7,2,3,2174,0.37,2,0,2025-09-29
10489,147,10,1,5,1,4,857,1.65,4,0,2025-08-14
10490,318,22,1,3,5,1,1521,3.36,2,0,2025-10-23
10491,101,7,1,4,4,2,2568,1.57,1,0,2025-07-22
10492,202,13,5,8,2,3,2649,4.97,2,0,2025-10-19
10493,91,6,1,5,3,3,2548,3.62,3,1,2025-08-28
10494,51,4,4,6,5,4,2615,2.24,3,0,2025-08-30
10495,58,4,4,6,3,4,961,4.3,2,0,2025-08-19
10496,223,15,4,6,1,4,2405,1.75,1,0,2025-10-25
10497,381,26,3,7,1,4,2530,1.1,1,0,2025-09-04
10498,121,8,4,2,3,4,1620,0.65,1,0,2025-08-03
10499,57,4,4,1,5,3,1139,1.51,2,1,2025-10-14
10500,157,10,1,4,3,4,2704,2.86,1,0,2025-09-29
10501,235,16,5,8,4,1,2383,0.22,3,1,2025-09-06
10502,390,27,1,4,4,3,2061,1.17,4,0,2025-10-24
10503,422,29,1,8,5,3,2120,3.15,2,0,2025-10-20
10504,326,22,1,2,4,1,2472,0.17,3,0,2025-07-21
10505,107,7,1,5,3,4,1830,3.11,2,1,2025-07-22
10506,429,29,1,2,5,2,1820,0.35,3,1,2025-08-06
10507,420,29,1,8,4,2,434,1.72,2,1,2025-10-18
10508,337,23,4,3,5,4,2840,0.91,2,1,2025-08-04
10509,68,5,1,3,3,1,905,0.47,2,0,2025-07-08
10510,73,5,1,7,2,2,1358,3.65,2,0,2025-07-12
10511,134,9,2,7,2,3,2284,1.17,2,0,2025-10-12
10512,362,25,2,5,5,1,716,3.72,3,1,2025-10-08
10513,59,4,4,8,3,4,792,0.69,1,0,2025-10-18
10514,190,13,5,4,1,3,2757,4.39,3,1,2025-10-15
10515,248,17,3,6,2,1,443,0.91,4,1,2025-07-15
10516,230,16,5,8,3,2,175,3.44,4,0,2025-09-28
10517,294,20,1,1,5,2,1092,4.51,3,1,2025-07-02
10518,7,1,4,2,5,3,2142,3.32,2,1,2025-10-16
10519,228,16,5,5,4,3,2077,3.03,4,1,2025-09-26
10520,297,20,1,1,3,3,2678,2.92,2,0,2025-07-19
10521,353,24,4,8,2,2,956,4.78,2,1,2025-09-24
10522,338,23,4,3,5,3,185,3.13,2,0,2025-09-02
10523,102,7,1,8,3,1,990,3.32,3,0,2025-09-21
10524,21,2,4,1,5,3,1605,1.36,3,1,2025-08-30
10525,51,4,4,1,5,1,2071,3.36,3,0,2025-10-06
10526,7,1,4,7,1,2,2577,1.27,3,0,2025-10-10
10527,172,11,2,6,3,3,1519,4.28,1,0,2025-10-01
10528,342,23,4,8,5,2,2720,3.19,2,0,2025-08-24
10529,368,26,3,7,4,1,2046,2.46,4,0,2025-07-09
10530,390,27,1,7,3,4,1795,4.96,3,0,2025-07-08
10531,321,22,1,3,3,3,829,3.71,2,1,2025-07-19
10532,122,8,4,1,4,2,1444,0.96,3,1,2025-09-14
10533,423,29,1,1,1,1,538,0.94,4,0,2025-08-26
10534,438,30,2,4,4,3,168,1.34,1,0,2025-07-01
10535,32,3,2,6,1,4,2228,3.57,2,0,2025-10-27
10536,77,5,1,7,3,2,1744,2.13,4,1,2025-07-22
10537,206,14,4,6,5,1,689,4.06,3,0,2025-09-10
10538,250,17,3,3,5,3,2499,0.32,4,0,2025-07-02
10539,406,28,2,4,1,4,1611,2.59,1,1,2025-10-23
10540,222,15,4,8,3,1,547,3.81,2,0,2025-07-16
10541,343,23,4,4,1,4,1194,2.29,4,0,2025-07-21
10542,48,4,4,8,3,1,2269,1.33,4,0,2025-08-13
10543,429,29,1,3,2,2,2441,2.09,2,0,2025-09-07
10544,39,3,2,7,5,1,463,0.75,4,0,2025-09-01
10545,350,24,4,5,5,3,1487,4.74,2,1,2025-08-26
10546,383,26,3,4,5,4,598,2.75,2,0,2025-07-13
10547,271,18,5,6,5,1,961,3.46,4,0,2025-09-30
10548,26,2,4,1,3,1,1291,1.26,1,0,2025-09-24
10549,14,1,4,5,1,3,127,3.68,2,0,2025-08-06
10550,381,26,3,7,4,3,1052,4.85,2,0,2025-09-19
10551,416,29,1,1,2,2,422,2.92,2,1,2025-10-04
10552,169,11,2,3,5,4,1002,3.02,4,1,2025-07-28
10553,334,23,4,7,2,3,2317,3.56,4,0,2025-09-10
10554,220,15,4,6,3,4,2184,3.86,2,1,2025-10-13
10555,19,2,4,1,1,1,502,4.82,1,1,2025-08-18
10556,218,15,4,3,1,1,2767,0.74,2,1,2025-08-31
10557,191,13,5,2,3,1,167,1.36,3,0,2025-10-24
10558,234,16,5,5,3,1,325,1.5,2,0,2025-08-03
10559,45,3,2,6,4,3,2369,3.03,2,1,2025-07-26
10560,130,9,2,1,5,3,2303,3.93,1,0,2025-08-01
10561,187,12,3,1,1,4,1297,2.21,4,0,2025-08-25
10562,172,11,2,7,5,3,2575,2.26,2,1,2025-08-15
10563,399,28,2,4,4,2,475,3.63,1,0,2025-10-12
10564,340,23,4,2,1,3,567,3.55,2,0,2025-07-14
10565,360,25,2,3,2,1,1993,1.54,2,0,2025-08-08
10566,174,12,3,2,4,4,2124,0.65,4,0,2025-10-14
10567,381,26,3,2,1,1,1105,4.02,1,1,2025-09-14
10568,221,15,4,6,5,3,2244,1.44,1,0,2025-08-04
10569,133,9,2,6,1,3,721,1.8,4,0,2025-10-01
10570,58,4,4,1,4,4,601,3.13,4,1,2025-09-21
10571,44,3,2,4,3,3,1892,1.65,2,1,2025-07-08
10572,368,26,3,6,4,3,2375,2.01,2,0,2025-08-29
10573,256,17,3,8,4,3,2113,0.69,4,0,2025-09-05
10574,210,14,4,3,2,1,2538,2.58,2,1,2025-08-21
10575,102,7,1,4,2,2,92,2.27,2,1,2025-08-12
10576,375,26,3,1,5,4,2392,0.99,4,0,2025-07-06
10577,328,23,4,8,3,3,1909,2.99,4,0,2025-09-23
10578,129,9,2,8,1,1,265,3.73,1,0,2025-10-16
10579,364,25,2,3,4,4,987,2.45,4,0,2025-09-13
10580,102,7,1,1,2,4,514,3.94,4,0,2025-10-15
10581,443,30,2,5,5,2,1289,3.06,1,0,2025-09-11
10582,214,15,4,5,2,2,2560,0.85,1,0,2025-10-18
10583,62,4,4,4,5,2,1002,4.26,3,0,2025-07-16
10584,367,26,3,5,1,2,1233,1.3,1,0,2025-10-17
10585,386,26,3,5,3,2,1460,1.15,2,0,2025-09-19
10586,180,12,3,4,3,2,1641,2.1,4,0,2025-10-01
10587,215,15,4,6,4,4,2041,4.44,2,0,2025-09-27
10588,31,3,2,2,2,3,2692,2.73,1,1,2025-07-24
10589,10,1,4,4,3,2,2445,0.33,2,0,2025-10-21
10590,214,15,4,7,2,2,842,1.11,2,1,2025-08-02
10591,297,20,1,5,4,3,1597,0.96,4,1,2025-10-20
10592,30,2,4,8,5,3,2207,0.36,2,0,2025-10-11
10593,21,2,4,3,3,4,2773,0.7,2,1,2025-08-02
10594,372,26,3,5,1,4,789,3.59,3,0,2025-07-17
10595,265,18,5,7,4,4,1225,2.77,4,0,2025-07-28
10596,383,26,3,2,5,3,99,3.66,4,0,2025-08-21
10597,167,11,2,8,1,2,555,1.97,4,1,2025-09-13
10598,131,9,2,7,4,4,866,3.93,4,1,2025-07-30
10599,94,6,1,4,1,2,119,3.89,4,0,2025-07-23
10600,278,19,5,2,1,2,2055,2.23,4,0,2025-09-16
10601,421,29,1,7,4,1,33,1.88,3,1,2025-08-08
10602,352,24,4,2,5,2,500,3.22,1,0,2025-10-22
10603,283,19,5,6,5,1,2145,1.73,3,0,2025-07-08
10604,182,12,3,5,4,2,2540,3.29,4,0,2025-08-02
10605,82,6,1,4,2,2,28,3.56,3,1,2025-09-05
10606,159,10,1,1,3,4,2155,2.07,3,1,2025-10-11
10607,100,7,1,1,5,3,2647,3.42,2,0,2025-07-01
10608,247,17,3,7,4,1,195,3.93,4,0,2025-07-27
10609,13,1,4,7,1,4,499,4.09,1,0,2025-09-12
10610,399,28,2,1,5,1,2842,3.17,2,0,2025-10-18
10611,47,3,2,8,4,3,1525,4.13,2,0,2025-08-21
10612,430,30,2,2,3,4,1157,3.14,1,0,2025-08-30
10613,115,8,4,1,2,2,93,3.37,2,0,2025-09-15
10614,226,15,4,3,1,2,883,4.41,2,0,2025-07-29
10615,226,15,4,6,3,3,1042,1.68,4,1,2025-09-17
10616,279,19,5,2,1,1,2807,0.12,1,0,2025-10-21
10617,341,23,4,1,2,4,606,0.24,2,1,2025-08-23
10618,409,28,2,6,3,4,104,1.25,4,0,2025-07-31
10619,128,9,2,7,1,3,365,4.59,3,0,2025-09-02
10620,38,3,2,2,4,1,1233,4.81,2,0,2025-09-04
10621,155,10,1,1,3,3,1635,3.11,2,0,2025-08-31
10622,146,10,1,5,5,1,1788,4.9,1,0,2025-07-27
10623,364,25,2,5,5,4,2509,0.79,2,0,2025-08-21
10624,213,15,4,1,5,3,1813,1.53,4,0,2025-08-12
10625,61,4,4,5,4,1,2130,3.09,4,0,2025-08-09
10626,397,28,2,4,3,2,309,1.45,3,0,2025-09-27
10627,416,29,1,8,4,4,1450,1.53,3,0,2025-10-20
10628,322,22,1,7,2,1,137,2.21,3,0,2025-08-11
10629,336,23,4,3,3,3,515,1.95,1,0,2025-10-20
10630,101,7,1,8,1,1,2149,4.05,2,1,2025-09-21
10631,125,8,4,6,1,3,2138,4.75,1,1,2025-08-27
10632,412,28,2,6,1,1,2807,4.88,3,0,2025-10-14
10633,58,4,4,7,1,2,2393,1.43,1,0,2025-07-29
10634,278,19,5,6,3,1,652,0.63,3,0,2025-09-02
10635,142,10,1,2,3,2,727,2.72,3,1,2025-10-05
10636,165,11,2,6,2,4,750,1.03,4,0,2025-10-17
10637,208,14,4,4,1,1,1526,4.51,2,0,2025-08-25
10638,157,10,1,8,2,3,1355,3.56,3,0,2025-10-26
10639,63,4,4,6,4,2,2710,4.3,2,0,2025-09-24
10640,111,8,4,8,4,2,754,4.47,3,0,2025-09-05
10641,45,3,2,5,5,3,1333,4.2,2,0,2025-08-19
10642,292,20,1,8,1,4,674,2.74,4,0,2025-09-10
10643,422,29,1,6,4,1,586,0.89,1,1,2025-09-20
10644,363,25,2,7,5,1,425,0.57,2,0,2025-09-15
10645,421,29,1,8,3,4,1005,4.58,2,1,2025-10-22
10646,91,6,1,8,5,1,2376,1.2,3,0,2025-07-29
10647,112,8,4,3,5,4,1256,0.89,1,0,2025-09-16
10648,16,2,4,1,5,4,2549,2.79,1,0,2025-09-07
10649,149,10,1,6,4,3,1196,3.94,2,0,2025-07-21
10650,122,8,4,2,2,3,2682,4.5,1,0,2025-09-02
10651,388,27,1,6,1,4,423,1.9,3,0,2025-08-21
10652,161,11,2,6,2,4,1435,0.24,4,1,2025-10-05
10653,429,29,1,2,2,3,340,1.7,1,0,2025-10-13
10654,277,19,5,1,3,2,2489,1.41,1,1,2025-08-30
10655,321,22,1,4,5,2,2179,3.66,2,0,2025-09-20
10656,188,13,5,1,5,2,2455,0.19,4,0,2025-09-03
10657,441,30,2,4,3,2,2492,4.15,3,0,2025-07-16
10658,219,15,4,1,2,2,831,1.93,4,0,2025-07-01
10659,8,1,4,5,4,1,327,3.53,3,0,2025-09-15
10660,229,16,5,8,3,2,2232,1.67,2,0,2025-08-14
10661,362,25,2,5,3,4,1197,2.7,1,0,2025-09-25
10662,286,19,5,6,1,2,1580,1.4,3,1,2025-10-11
10663,240,17,3,1,4,2,2721,0.95,4,0,2025-07-24
10664,70,5,1,8,1,1,1506,0.31,3,0,2025-08-10
10665,363,25,2,7,2,4,831,2.49,1,1,2025-10-07
10666,348,24,4,5,4,3,519,4.29,1,0,2025-08-18
10667,47,3,2,7,1,2,1173,1.13,1,0,2025-07-06
10668,369,26,3,4,2,4,205,1.03,2,1,2025-08-06
10669,66,4,4,3,1,2,1062,3.37,3,0,2025-08-22
10670,47,3,2,8,3,4,2193,3.29,4,0,2025-10-28
10671,139,9,2,7,1,4,1959,1.62,1,1,2025-07-02
10672,17,2,4,3,1,4,1874,1.46,3,1,2025-07-28
10673,305,20,1,7,1,3,1265,3.56,1,0,2025-10-18
10674,31,3,2,5,5,4,384,2.84,4,0,2025-07-06
10675,367,26,3,1,4,1,1975,1.04,2,0,2025-08-18
10676,244,17,3,7,3,3,1009,1.31,3,1,2025-08-21
10677,272,19,5,6,2,1,2372,2.33,1,0,2025-08-20
10678,312,21,1,5,4,2,1434,1.05,1,0,2025-07-02
10679,245,17,3,5,3,2,2212,3.12,4,0,2025-10-26
10680,22,2,4,8,5,3,2596,0.45,4,0,2025-07-10
10681,276,19,5,4,2,3,2575,0.4,2,1,2025-10-13
10682,252,17,3,8,1,2,1406,4.31,2,0,2025-08-15
10683,12,1,4,7,2,2,2764,1.44,1,0,2025-08-19
10684,212,14,4,5,4,1,2394,2.86,3,0,2025-07-24
10685,44,3,2,2,3,2,1351,0.94,2,1,2025-07-04
10686,313,21,1,6,2,1,400,1.74,3,0,2025-09-12
10687,334,23,4,5,2,2,2857,2.72,4,0,2025-08-03
10688,392,27,1,4,1,1,1953,4.54,3,0,2025-10-09
10689,192,13,5,7,5,1,1270,1.11,3,1,2025-08-17
10690,370,26,3,6,4,3,894,4.58,3,1,2025-07-30
10691,235,16,5,4,5,2,2369,2.94,2,0,2025-09-24
10692,377,26,3,2,1,1,2441,3.27,2,0,2025-08-18
10693,221,15,4,3,1,1,488,3.54,3,1,2025-08-16
10694,393,27,1,3,5,1,1109,3.89,1,0,2025-09-21
10695,438,30,2,5,2,1,380,3.93,4,0,2025-07-26
10696,67,5,1,7,5,4,2862,2.07,4,0,2025-09-26
10697,202,13,5,2,4,3,2130,2.41,3,0,2025-10-02
10698,232,16,5,7,4,3,709,0.85,1,1,2025-08-17
